# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;6
2;5
3;4
4;2
5;2
6;5
7;4
8;3
9;1
10;5
11;3
12;1
13;2
14;6
15;4
16;2
17;2
18;3
19;1
20;5
21;2
22;6
23;6
24;4
25;6
26;3
27;1
28;4
29;1
30;6
31;3
32;3
33;2
34;5
35;5
36;2
37;3
38;5
39;1
40;1
41;4
42;3
43;6
44;5
45;6
46;5
47;2
48;2
49;3
50;6
51;6
52;4
53;1
54;6
55;5
56;6
57;2
58;3
59;2
60;1
61;4
62;3
63;4
64;6
65;4
66;5
67;1
68;4
69;2
70;1
71;6
72;2
73;1
74;3
75;4
76;4
77;1
78;2
79;5
80;5
81;1
82;5
83;3
84;2
85;6
86;1
87;4
88;5
89;6
90;4
91;3
92;4
93;1
94;5
95;2
96;3
97;5
98;3
99;4
100;2
101;6
102;1
103;3
104;5
105;6
106;1
107;4
108;3
