# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;3
3;2
4;4
5;5
6;6
7;3
8;4
9;5
10;7
11;6
12;1
13;2
14;3
15;7
16;1
17;4
18;2
19;7
20;1
21;5
22;2
23;6
24;7
25;3
26;1
27;2
28;4
29;5
30;3
31;6
32;4
33;7
34;5
35;1
36;6
37;4
38;2
39;3
40;5
41;6
42;4
43;7
44;1
45;5
46;2
47;6
48;3
49;7
50;1
51;4
52;5
53;2
54;3
55;1
56;2
57;6
58;7
59;1
60;2
61;3
62;4
63;5
64;3
65;4
66;6
67;5
68;7
69;1
70;6
71;7
72;2
73;3
74;5
75;6
76;4
77;5
78;7
79;6
80;1
81;7
82;1
83;2
84;3
85;2
86;4
87;5
88;3
89;6
90;4
91;2
92;7
93;3
94;1
95;4
96;2
97;5
98;6
99;3
100;4
101;7
102;5
103;6
104;7
105;1
106;2
107;1
108;3
109;6
110;7
111;1
112;2
113;3
114;4
115;5
116;6
117;4
118;5
119;7
120;6
121;1
122;2
123;3
124;4
125;5
126;7
