# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;3
5;1
6;2
7;2
8;3
9;1
10;3
11;2
12;1
13;3
14;1
15;2
16;3
17;1
18;2
19;2
20;3
21;1
22;3
23;2
24;3
25;1
26;2
27;1
28;2
29;3
30;1
31;3
32;2
33;1
34;2
35;3
36;3
37;1
38;1
39;2
40;3
41;1
42;2
43;2
44;3
45;3
46;1
47;1
48;2
49;2
50;3
51;3
52;1
53;1
54;2
55;2
56;3
57;3
58;1
59;1
60;2
61;2
62;3
63;1
64;3
65;1
66;2
67;2
68;3
69;1
70;2
71;3
72;3
73;1
74;2
75;1
76;2
77;3
78;1
79;3
80;1
81;2
82;2
83;3
84;3
85;1
86;1
87;2
88;2
89;3
90;1
91;3
92;1
93;2
94;3
95;1
96;2
97;3
98;1
99;2
100;2
101;3
102;1
103;2
104;3
105;1
106;3
107;2
108;3
