# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;4
3;1
4;5
5;6
6;7
7;2
8;3
9;4
10;1
11;2
12;5
13;3
14;4
15;6
16;7
17;1
18;2
19;7
20;1
21;5
22;6
23;2
24;7
25;1
26;2
27;3
28;3
29;4
30;4
31;5
32;5
33;6
34;7
35;6
36;1
37;4
38;2
39;5
40;3
41;6
42;4
43;5
44;7
45;6
46;1
47;7
48;1
49;2
50;2
51;3
52;3
53;4
54;5
55;1
56;2
57;3
58;6
59;4
60;5
61;7
62;6
63;7
64;1
65;1
66;2
67;3
68;2
69;4
70;5
71;6
72;7
73;3
74;5
75;4
76;6
77;5
78;7
79;6
80;1
81;2
82;3
83;7
84;4
85;1
86;5
87;2
88;3
89;4
90;6
91;2
92;7
93;3
94;4
95;1
96;5
97;2
98;3
99;6
100;4
101;7
102;1
103;5
104;2
105;6
106;7
107;1
108;3
109;6
110;4
111;5
112;6
113;7
114;1
115;7
116;1
117;2
118;2
119;3
120;3
121;4
122;4
123;5
124;5
125;6
126;7
