# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;2
5;3
6;4
7;3
8;4
9;5
10;5
11;6
12;1
13;2
14;3
15;4
16;6
17;1
18;5
19;6
20;1
21;2
22;3
23;2
24;3
25;4
26;4
27;5
28;5
29;6
30;6
31;1
32;2
33;3
34;4
35;1
36;5
37;2
38;6
39;1
40;2
41;3
42;3
43;4
44;4
45;5
46;5
47;6
48;6
49;1
50;1
51;2
52;3
53;2
54;4
55;5
56;3
57;4
58;5
59;6
60;6
61;1
62;2
63;1
64;2
65;3
66;3
67;4
68;4
69;5
70;6
71;5
72;6
73;1
74;2
75;3
76;4
77;5
78;6
79;1
80;2
81;1
82;2
83;3
84;3
85;4
86;4
87;5
88;6
89;5
90;1
91;2
92;3
93;6
94;1
95;2
96;3
97;4
98;4
99;5
100;5
101;6
102;1
103;2
104;3
105;6
106;4
107;1
108;2
109;5
110;3
111;6
112;1
113;2
114;4
115;5
116;6
117;3
118;4
119;5
120;6
121;1
122;1
123;2
124;3
125;2
126;4
127;3
128;5
129;4
130;5
131;6
132;6
133;1
134;1
135;2
136;2
137;3
138;3
139;4
140;5
141;6
142;4
143;5
144;6
145;1
146;1
147;2
148;2
149;3
150;4
151;3
152;4
153;5
154;5
155;6
156;1
157;2
158;6
159;1
160;3
161;2
162;3
163;4
164;4
165;5
166;6
167;1
168;2
169;3
170;5
171;6
172;1
173;4
174;5
175;2
176;6
177;3
178;4
179;5
180;6
181;1
182;1
183;2
184;2
185;3
186;3
187;4
188;4
189;5
190;6
191;1
192;2
193;5
194;3
195;6
196;4
197;5
198;6
199;1
200;1
201;2
202;2
203;3
204;3
205;4
206;4
207;5
208;6
209;1
210;2
211;3
212;4
213;5
214;5
215;6
216;6
217;1
218;2
219;3
220;4
221;1
222;2
223;3
224;5
225;6
226;1
227;4
228;2
229;3
230;5
231;4
232;6
233;5
234;6
235;1
236;2
237;1
238;2
239;3
240;4
241;5
242;3
243;6
244;4
245;1
246;2
247;3
248;5
249;4
250;6
251;5
252;6
253;1
254;1
255;2
256;2
257;3
258;4
259;5
260;3
261;6
262;4
263;5
264;1
265;2
266;6
267;1
268;3
269;2
270;4
271;5
272;6
273;1
274;3
275;2
276;4
277;5
278;3
279;4
280;6
281;1
282;2
283;3
284;4
285;5
286;6
287;5
288;6
289;1
290;2
291;1
292;3
293;4
294;2
295;5
296;6
297;1
298;2
299;3
300;4
301;3
302;4
303;5
304;6
305;1
306;2
307;3
308;4
309;5
310;5
311;6
312;6
313;1
314;1
315;2
316;2
317;3
318;3
319;4
320;5
321;6
322;1
323;2
324;3
325;4
326;4
327;5
328;5
329;6
330;6
331;1
332;2
333;1
334;2
335;3
336;4
337;3
338;5
339;4
340;6
341;1
342;5
343;2
344;3
345;6
346;4
347;5
348;6
349;1
350;2
351;3
352;4
353;1
354;2
355;5
356;3
357;6
358;4
359;5
360;6
361;1
362;1
363;2
364;3
365;2
366;3
367;4
368;4
369;5
370;5
371;6
372;6
373;1
374;1
375;2
376;2
377;3
378;4
379;3
380;4
381;5
382;6
383;5
384;6
385;1
386;2
387;1
388;3
389;2
390;4
391;5
392;6
393;1
394;2
395;3
396;4
397;3
398;5
399;6
400;4
401;1
402;2
403;3
404;4
405;5
406;6
407;1
408;2
409;3
410;4
411;5
412;5
413;6
414;1
415;2
416;3
417;4
418;6
419;5
420;6
421;1
422;1
423;2
424;3
425;4
426;2
427;5
428;3
429;6
430;4
431;5
432;6
