# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;4
2;1
3;5
4;2
5;1
6;3
7;2
8;3
9;4
10;5
11;1
12;4
13;5
14;1
15;2
16;2
17;3
18;4
19;3
20;5
21;1
22;4
23;2
24;5
25;1
26;3
27;2
28;1
29;2
30;3
31;4
32;3
33;5
34;4
35;1
36;2
37;5
38;1
39;2
40;3
41;3
42;4
43;4
44;5
45;1
46;5
47;2
48;1
49;3
50;2
51;4
52;3
53;4
54;5
55;5
56;3
57;1
58;4
59;5
60;1
61;2
62;2
63;3
64;3
65;4
66;4
67;5
68;5
69;1
70;2
71;3
72;1
73;2
74;3
75;4
76;5
77;1
78;4
79;2
80;5
81;1
82;5
83;2
84;1
85;2
86;3
87;3
88;4
89;4
90;5
91;1
92;2
93;5
94;1
95;2
96;3
97;3
98;4
99;4
100;5
101;1
102;5
103;2
104;3
105;1
106;2
107;3
108;4
109;4
110;2
111;5
112;3
113;1
114;4
115;5
116;2
117;3
118;4
119;1
120;5
121;2
122;1
123;3
124;4
125;2
126;3
127;5
128;1
129;2
130;4
131;3
132;5
133;4
134;1
135;5
