# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;3
3;4
4;1
5;1
6;3
7;2
8;3
9;3
10;1
11;2
12;4
13;1
14;3
15;4
16;1
17;4
18;3
19;1
20;2
21;4
22;2
23;4
24;1
25;1
26;3
27;4
28;4
29;2
30;2
31;2
32;3
33;4
34;4
35;2
36;2
37;3
38;1
39;2
40;3
41;3
42;1
43;1
44;3
45;2
46;3
47;3
48;2
49;1
50;3
51;2
52;1
53;2
54;4
55;2
56;3
57;4
58;2
59;2
60;4
61;3
62;1
63;4
64;4
65;4
66;1
67;4
68;3
69;1
70;4
71;1
72;4
73;4
74;2
75;3
76;4
77;3
78;1
79;2
80;4
81;3
82;2
83;4
84;1
85;2
86;3
87;1
88;4
89;1
90;2
91;4
92;3
93;4
94;3
95;1
96;2
97;1
98;2
99;3
100;2
101;4
102;3
103;1
104;1
105;2
106;2
107;3
108;4
109;1
110;3
111;2
112;2
113;4
114;3
115;1
116;3
117;3
118;2
119;4
120;2
121;1
122;4
123;1
124;2
125;2
126;4
127;1
128;1
129;3
130;1
131;3
132;3
133;4
134;1
135;2
136;4
137;1
138;1
139;2
140;3
141;4
142;4
143;1
144;2
