# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;7
2;1
3;1
4;2
5;2
6;3
7;4
8;5
9;6
10;7
11;1
12;3
13;2
14;3
15;4
16;5
17;4
18;6
19;7
20;1
21;5
22;2
23;3
24;6
25;4
26;5
27;6
28;6
29;7
30;1
31;7
32;2
33;3
34;1
35;2
36;3
37;4
38;4
39;5
40;5
41;6
42;6
43;7
44;1
45;7
46;1
47;2
48;3
49;2
50;3
51;4
52;5
53;4
54;5
55;6
56;7
57;1
58;2
59;5
60;3
61;4
62;5
63;6
64;7
65;6
66;7
67;1
68;1
69;2
70;3
71;4
72;5
73;6
74;7
75;1
76;2
77;3
78;2
79;4
80;3
81;4
82;4
83;5
84;5
85;6
86;7
87;1
88;6
89;7
90;1
91;2
92;2
93;3
94;3
95;4
96;5
97;4
98;6
99;7
100;5
101;1
102;2
103;6
104;3
105;7
106;1
107;2
108;3
109;3
110;4
111;4
112;5
113;5
114;6
115;7
116;6
117;7
118;1
119;2
120;3
121;4
122;1
123;5
124;2
125;3
126;6
127;7
128;4
129;1
130;5
131;6
132;2
133;7
134;1
135;2
136;2
137;3
138;4
139;3
140;5
141;6
142;4
143;5
144;7
145;6
146;1
147;2
148;7
149;1
150;3
151;4
152;5
153;2
154;6
155;7
156;3
157;4
158;1
159;5
160;6
161;7
162;1
163;1
164;2
165;2
166;3
167;3
168;4
169;4
170;5
171;6
172;7
173;1
174;5
175;6
176;2
177;7
178;3
179;1
180;4
181;5
182;2
183;3
184;4
185;6
186;7
187;5
188;6
189;7
