# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;1
5;4
6;2
7;3
8;5
9;6
10;4
11;5
12;6
13;1
14;1
15;2
16;2
17;3
18;4
19;3
20;4
21;5
22;6
23;5
24;6
25;1
26;2
27;3
28;1
29;2
30;4
31;3
32;5
33;4
34;6
35;5
36;6
37;1
38;1
39;2
40;2
41;3
42;4
43;3
44;5
45;4
46;5
47;6
48;1
49;6
50;2
51;3
52;4
53;5
54;6
55;1
56;2
57;1
58;2
59;3
60;3
61;4
62;4
63;5
64;5
65;6
66;6
67;1
68;2
69;3
70;4
71;5
72;6
73;1
74;1
75;2
76;3
77;2
78;3
79;4
80;4
81;5
82;6
83;5
84;6
85;1
86;1
87;2
88;3
89;2
90;4
91;5
92;6
93;1
94;3
95;2
96;4
97;5
98;3
99;4
100;6
101;1
102;2
103;3
104;5
105;4
106;5
107;6
108;6
109;1
110;2
111;1
112;3
113;2
114;3
115;4
116;5
117;4
118;6
119;1
120;2
121;3
122;5
123;4
124;5
125;6
126;1
127;6
128;2
129;1
130;2
131;3
132;3
133;4
134;5
135;4
136;5
137;6
138;1
139;6
140;2
141;3
142;4
143;5
144;6
145;1
146;1
147;2
148;3
149;2
150;4
151;5
152;6
153;3
154;1
155;4
156;5
157;2
158;6
159;1
160;2
161;3
162;3
163;4
164;5
165;4
166;6
167;5
168;1
169;6
170;1
171;2
172;3
173;2
174;3
175;4
176;4
177;5
178;5
179;6
180;6
181;1
182;2
183;1
184;2
185;3
186;3
187;4
188;5
189;6
190;1
191;2
192;4
193;5
194;6
195;1
196;2
197;3
198;3
199;4
200;5
201;4
202;6
203;5
204;1
205;6
206;1
207;2
208;2
209;3
210;3
211;4
212;4
213;5
214;5
215;6
216;6
