# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;3
3;1
4;2
5;4
6;3
7;4
8;1
9;1
10;2
11;2
12;3
13;4
14;3
15;1
16;2
17;4
18;1
19;3
20;2
21;3
22;4
23;1
24;2
25;4
26;3
27;1
28;1
29;4
30;1
31;2
32;2
33;3
34;4
35;3
36;4
37;1
38;1
39;2
40;2
41;3
42;4
43;3
44;1
45;4
46;1
47;2
48;3
49;2
50;4
51;3
52;1
53;4
54;2
55;4
56;1
57;2
58;3
59;4
60;1
61;3
62;4
63;2
64;1
65;2
66;3
67;3
68;4
69;4
70;1
71;2
72;1
73;2
74;3
75;3
76;4
77;1
78;2
79;3
80;4
81;1
82;3
83;4
84;2
85;1
86;3
87;4
88;1
89;2
90;2
91;3
92;3
93;4
94;1
95;4
96;1
97;2
98;3
99;2
100;4
101;3
102;1
103;4
104;1
105;2
106;3
107;4
108;2
