# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;5
6;1
7;2
8;3
9;4
10;5
11;6
12;6
13;1
14;2
15;3
16;4
17;5
18;1
19;6
20;2
21;3
22;1
23;2
24;4
25;3
26;5
27;6
28;4
29;5
30;6
31;1
32;2
33;1
34;2
35;3
36;4
37;5
38;6
39;1
40;2
41;3
42;4
43;3
44;4
45;5
46;5
47;6
48;1
49;2
50;3
51;6
52;4
53;1
54;5
55;2
56;6
57;1
58;3
59;4
60;2
61;5
62;6
63;1
64;2
65;3
66;4
67;3
68;5
69;4
70;5
71;6
72;6
73;1
74;2
75;3
76;4
77;5
78;1
79;2
80;3
81;4
82;6
83;5
84;6
85;1
86;2
87;1
88;3
89;2
90;3
91;4
92;4
93;5
94;5
95;6
96;1
97;6
98;1
99;2
100;3
101;2
102;4
103;3
104;5
105;4
106;5
107;6
108;1
109;6
110;1
111;2
112;2
113;3
114;4
115;5
116;3
117;4
118;6
119;5
120;6
121;1
122;2
123;3
124;4
125;5
126;1
127;2
128;6
129;1
130;3
131;4
132;5
133;6
134;1
135;2
136;3
137;2
138;3
139;4
140;5
141;4
142;5
143;6
144;6
145;1
146;1
147;2
148;2
149;3
150;4
151;3
152;5
153;6
154;1
155;4
156;2
157;3
158;5
159;6
160;1
161;4
162;2
163;3
164;4
165;5
166;5
167;6
168;6
169;1
170;1
171;2
172;2
173;3
174;4
175;3
176;4
177;5
178;6
179;5
180;1
181;2
182;6
183;3
184;1
185;2
186;4
187;5
188;6
189;1
190;3
191;2
192;3
193;4
194;4
195;5
196;5
197;6
198;6
199;1
200;1
201;2
202;3
203;4
204;2
205;5
206;3
207;4
208;5
209;6
210;1
211;2
212;3
213;4
214;6
215;5
216;6
217;1
218;2
219;1
220;2
221;3
222;3
223;4
224;4
225;5
226;5
227;6
228;6
229;1
230;1
231;2
232;2
233;3
234;4
235;5
236;3
237;4
238;6
239;1
240;5
241;6
242;1
243;2
244;2
245;3
246;3
247;4
248;4
249;5
250;5
251;6
252;6
253;1
254;2
255;3
256;4
257;1
258;2
259;3
260;5
261;6
262;4
263;1
264;2
265;3
266;5
267;6
268;1
269;4
270;2
271;3
272;5
273;4
274;5
275;6
276;6
277;1
278;2
279;1
280;2
281;3
282;4
283;5
284;3
285;6
286;4
287;5
288;6
289;1
290;2
291;3
292;4
293;1
294;2
295;5
296;6
297;1
298;3
299;4
300;2
301;3
302;4
303;5
304;6
305;5
306;1
307;2
308;6
309;3
310;4
311;5
312;1
313;6
314;2
315;1
316;3
317;4
318;5
319;6
320;2
321;3
322;1
323;4
324;5
325;2
326;6
327;3
328;4
329;1
330;5
331;2
332;3
333;4
334;6
335;5
336;6
337;1
338;1
339;2
340;3
341;4
342;5
343;6
344;1
345;2
346;3
347;2
348;4
349;5
350;6
351;3
352;4
353;5
354;6
355;1
356;2
357;3
358;4
359;5
360;6
361;1
362;2
363;1
364;3
365;2
366;4
367;5
368;6
369;1
370;3
371;4
372;2
373;5
374;6
375;1
376;3
377;4
378;2
379;5
380;6
381;3
382;1
383;2
384;3
385;4
386;4
387;5
388;5
389;6
390;1
391;6
392;1
393;2
394;3
395;2
396;3
397;4
398;5
399;6
400;4
401;5
402;1
403;2
404;3
405;4
406;5
407;6
408;6
409;1
410;2
411;3
412;1
413;2
414;4
415;5
416;3
417;4
418;6
419;5
420;6
421;1
422;1
423;2
424;2
425;3
426;4
427;5
428;6
429;3
430;4
431;5
432;6
