# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;5
6;1
7;4
8;5
9;2
10;3
11;4
12;5
13;1
14;1
15;2
16;3
17;4
18;2
19;3
20;5
21;4
22;5
23;1
24;1
25;2
26;2
27;3
28;3
29;4
30;4
31;5
32;5
33;1
34;1
35;2
36;3
37;2
38;5
39;3
40;1
41;2
42;3
43;4
44;5
45;4
46;5
47;1
48;1
49;2
50;2
51;3
52;4
53;5
54;1
55;2
56;3
57;3
58;4
59;5
60;4
61;5
62;1
63;1
64;2
65;2
66;3
67;3
68;4
69;5
70;1
71;2
72;4
73;3
74;1
75;4
76;5
77;1
78;2
79;3
80;2
81;3
82;4
83;5
84;1
85;4
86;2
87;3
88;5
89;4
90;1
91;5
92;2
93;1
94;3
95;4
96;5
97;1
98;2
99;3
100;4
101;5
102;1
103;2
104;2
105;3
106;4
107;3
108;5
109;4
110;2
111;3
112;5
113;1
114;2
115;3
116;4
117;4
118;5
119;1
120;5
121;2
122;1
123;3
124;4
125;5
126;2
127;1
128;3
129;4
130;2
131;3
132;4
133;5
134;1
135;5
136;2
137;3
138;1
139;4
140;5
141;1
142;2
143;3
144;4
145;5
146;1
147;2
148;3
149;4
150;3
151;5
152;1
153;2
154;4
155;5
156;3
157;1
158;4
159;2
160;5
161;1
162;3
163;4
164;5
165;2
166;1
167;2
168;3
169;3
170;4
171;4
172;5
173;5
174;1
175;2
176;3
177;1
178;4
179;5
180;2
