# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;3
5;2
6;1
7;2
8;3
9;1
10;3
11;1
12;2
13;2
14;3
15;3
16;1
17;2
18;1
19;3
20;2
21;1
22;3
23;1
24;2
25;3
26;1
27;2
28;2
29;3
30;3
31;1
32;2
33;1
34;3
35;2
36;3
37;1
38;1
39;2
40;3
41;1
42;2
43;2
44;3
45;1
46;3
47;2
48;3
49;1
50;1
51;2
52;2
53;3
54;1
55;3
56;1
57;2
58;3
59;1
60;2
61;2
62;3
63;1
64;3
65;1
66;2
67;2
68;3
69;1
70;2
71;3
72;3
73;1
74;1
75;2
76;2
77;3
78;3
79;1
80;2
81;1
82;2
83;3
84;1
85;3
86;2
87;1
88;2
89;3
90;3
91;1
92;2
93;3
94;1
95;1
96;2
97;2
98;3
99;3
100;1
101;1
102;2
103;3
104;1
105;2
106;2
107;3
108;3
