# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;4
6;5
7;5
8;1
9;2
10;1
11;2
12;3
13;4
14;3
15;5
16;4
17;1
18;5
19;2
20;1
21;3
22;4
23;2
24;3
25;4
26;5
27;1
28;2
29;3
30;4
31;5
32;5
33;1
34;1
35;2
36;3
37;5
38;2
39;1
40;3
41;2
42;4
43;5
44;1
45;3
46;2
47;3
48;4
49;4
50;5
51;1
52;2
53;5
54;1
55;2
56;3
57;3
58;4
59;4
60;5
61;5
62;1
63;2
64;1
65;2
66;3
67;4
68;5
69;1
70;2
71;3
72;4
73;1
74;2
75;3
76;4
77;5
78;1
79;2
80;3
81;4
82;3
83;4
84;5
85;5
86;1
87;1
88;2
89;3
90;4
91;2
92;5
93;3
94;1
95;2
96;3
97;4
98;4
99;5
100;1
101;5
102;1
103;2
104;2
105;3
106;3
107;4
108;5
109;2
110;4
111;5
112;3
113;1
114;2
115;4
116;3
117;5
118;1
119;4
120;2
121;3
122;4
123;5
124;1
125;2
126;5
127;3
128;4
129;1
130;5
131;1
132;2
133;2
134;3
135;3
136;4
137;4
138;5
139;1
140;2
141;5
142;3
143;1
144;4
145;3
146;4
147;5
148;1
149;5
150;2
151;1
152;3
153;4
154;2
155;3
156;4
157;5
158;5
159;1
160;1
161;2
162;3
163;2
164;3
165;4
166;4
167;5
168;1
169;5
170;1
171;2
172;3
173;2
174;4
175;5
176;3
177;4
178;5
179;1
180;2
