# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;4
2;1
3;2
4;5
5;3
6;1
7;2
8;4
9;3
10;4
11;5
12;1
13;2
14;5
15;3
16;4
17;1
18;5
19;2
20;1
21;2
22;3
23;4
24;3
25;5
26;1
27;2
28;4
29;3
30;4
31;5
32;5
33;1
34;1
35;2
36;3
37;5
38;2
39;3
40;4
41;5
42;1
43;1
44;2
45;3
46;2
47;4
48;5
49;1
50;3
51;2
52;3
53;4
54;4
55;5
56;5
57;1
58;1
59;2
60;2
61;3
62;4
63;5
64;3
65;1
66;4
67;5
68;2
69;1
70;2
71;3
72;4
73;1
74;3
75;2
76;3
77;4
78;4
79;5
80;1
81;5
82;2
83;1
84;2
85;3
86;4
87;3
88;4
89;5
90;5
91;1
92;2
93;1
94;3
95;2
96;4
97;3
98;4
99;5
100;5
101;1
102;2
103;1
104;2
105;3
106;4
107;5
108;3
109;4
110;2
111;3
112;4
113;5
114;1
115;5
116;2
117;3
118;1
119;4
120;2
121;5
122;1
123;3
124;2
125;3
126;4
127;4
128;5
129;5
130;1
131;1
132;2
133;2
134;3
135;3
136;4
137;4
138;5
139;1
140;2
141;3
142;4
143;5
144;1
145;5
146;3
147;4
148;5
149;1
150;1
151;2
152;2
153;3
154;3
155;4
156;5
157;4
158;5
159;1
160;2
161;3
162;4
163;5
164;1
165;1
166;2
167;2
168;3
169;3
170;4
171;5
172;1
173;4
174;2
175;3
176;5
177;1
178;4
179;5
180;2
