# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;3
3;1
4;4
5;1
6;3
7;4
8;1
9;1
10;3
11;2
12;3
13;4
14;4
15;1
16;4
17;1
18;3
19;2
20;4
21;1
22;3
23;2
24;4
25;1
26;2
27;3
28;3
29;4
30;2
31;1
32;1
33;2
34;2
35;3
36;4
37;3
38;1
39;4
40;2
41;1
42;2
43;3
44;3
45;3
46;1
47;2
48;4
49;1
50;2
51;3
52;4
53;3
54;1
55;2
56;2
57;3
58;1
59;2
60;3
61;4
62;4
63;1
64;1
65;4
66;2
67;2
68;4
69;3
70;4
71;1
72;2
73;1
74;1
75;1
76;2
77;1
78;2
79;4
80;4
81;4
82;3
83;2
84;4
85;1
86;2
87;2
88;3
89;4
90;1
91;2
92;3
93;4
94;4
95;4
96;1
97;3
98;2
99;3
100;3
101;4
102;1
103;2
104;2
105;3
106;3
107;4
108;2
109;1
110;2
111;3
112;4
113;1
114;3
115;4
116;3
117;2
118;2
119;3
120;4
121;3
122;1
123;1
124;4
125;2
126;3
127;2
128;3
129;4
130;4
131;4
132;1
133;1
134;3
135;4
136;3
137;4
138;1
139;2
140;2
141;3
142;1
143;1
144;2
