# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;4
5;1
6;2
7;3
8;4
9;1
10;3
11;3
12;3
13;4
14;4
15;1
16;2
17;3
18;4
19;2
20;3
21;4
22;2
23;4
24;2
25;1
26;3
27;2
28;2
29;2
30;1
31;1
32;2
33;3
34;4
35;1
36;2
37;4
38;3
39;1
40;2
41;1
42;4
43;3
44;1
45;1
46;2
47;3
48;4
49;4
50;3
51;4
52;1
53;2
54;3
55;2
56;3
57;3
58;4
59;1
60;1
61;2
62;2
63;1
64;3
65;4
66;1
67;1
68;2
69;3
70;4
71;1
72;2
73;3
74;4
75;1
76;1
77;2
78;4
79;2
80;1
81;2
82;2
83;3
84;4
85;1
86;4
87;3
88;2
89;3
90;4
91;4
92;2
93;3
94;4
95;3
96;1
97;2
98;2
99;3
100;4
101;3
102;4
103;1
104;1
105;2
106;3
107;3
108;1
109;3
110;3
111;2
112;3
113;4
114;4
115;1
116;3
117;4
118;2
119;3
120;4
121;1
122;4
123;1
124;2
125;1
126;2
127;3
128;4
129;1
130;3
131;2
132;3
133;4
134;1
135;2
136;4
137;4
138;1
139;4
140;1
141;2
142;2
143;3
144;4
