# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;4
2;5
3;1
4;1
5;2
6;3
7;4
8;5
9;2
10;1
11;2
12;3
13;3
14;4
15;4
16;5
17;5
18;1
19;1
20;2
21;2
22;3
23;4
24;5
25;3
26;4
27;1
28;5
29;2
30;3
31;1
32;2
33;4
34;3
35;5
36;1
37;2
38;5
39;3
40;1
41;4
42;2
43;3
44;4
45;5
46;5
47;1
48;2
49;3
50;1
51;2
52;4
53;3
54;4
55;5
56;5
57;1
58;1
59;2
60;3
61;4
62;2
63;3
64;4
65;5
66;1
67;5
68;1
69;2
70;2
71;3
72;4
73;1
74;2
75;3
76;4
77;5
78;1
79;3
80;4
81;5
82;2
83;1
84;2
85;3
86;3
87;4
88;4
89;5
90;1
91;2
92;3
93;5
94;4
95;1
96;2
97;3
98;4
99;5
100;5
101;1
102;2
103;1
104;2
105;3
106;4
107;5
108;3
109;2
110;4
111;3
112;5
113;4
114;1
115;2
116;3
117;4
118;5
119;1
120;5
121;1
122;2
123;2
124;3
125;4
126;3
127;4
128;5
129;1
130;5
131;2
132;3
133;1
134;2
135;3
136;4
137;4
138;5
139;1
140;5
141;2
142;1
143;3
144;4
145;5
146;3
147;1
148;4
149;2
150;3
151;5
152;4
153;1
154;5
155;2
156;1
157;3
158;2
159;3
160;4
161;5
162;4
163;1
164;2
165;3
166;5
167;1
168;4
169;2
170;5
171;3
172;4
173;1
174;2
175;3
176;5
177;1
178;4
179;2
180;5
