# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;3
5;2
6;4
7;3
8;4
9;5
10;6
11;1
12;5
13;6
14;2
15;3
16;1
17;2
18;3
19;4
20;4
21;5
22;6
23;5
24;1
25;6
26;2
27;1
28;2
29;3
30;4
31;3
32;4
33;5
34;5
35;6
36;6
37;1
38;2
39;1
40;3
41;4
42;5
43;2
44;6
45;3
46;4
47;5
48;1
49;6
50;2
51;1
52;3
53;2
54;3
55;4
56;4
57;5
58;6
59;1
60;5
61;6
62;2
63;3
64;1
65;4
66;2
67;3
68;5
69;4
70;5
71;6
72;6
73;1
74;2
75;1
76;3
77;4
78;5
79;2
80;3
81;4
82;6
83;5
84;1
85;6
86;2
87;3
88;1
89;2
90;3
91;4
92;5
93;4
94;6
95;5
96;6
97;1
98;2
99;3
100;4
101;1
102;5
103;2
104;3
105;6
106;1
107;2
108;3
109;4
110;4
111;5
112;5
113;6
114;6
115;1
116;1
117;2
118;2
119;3
120;3
121;4
122;5
123;4
124;5
125;6
126;1
127;2
128;3
129;6
130;4
131;5
132;1
133;6
134;1
135;2
136;3
137;2
138;4
139;3
140;5
141;6
142;4
143;5
144;6
145;1
146;2
147;3
148;4
149;5
150;6
151;1
152;2
153;1
154;2
155;3
156;4
157;3
158;5
159;4
160;5
161;6
162;6
163;1
164;1
165;2
166;3
167;2
168;4
169;3
170;5
171;4
172;5
173;6
174;6
175;1
176;1
177;2
178;2
179;3
180;4
181;3
182;4
183;5
184;5
185;6
186;6
187;1
188;2
189;3
190;4
191;1
192;5
193;2
194;3
195;6
196;4
197;5
198;6
199;1
200;1
201;2
202;3
203;4
204;2
205;3
206;5
207;6
208;4
209;1
210;2
211;5
212;3
213;4
214;6
215;5
216;6
217;1
218;1
219;2
220;3
221;4
222;2
223;5
224;6
225;1
226;3
227;2
228;4
229;5
230;6
231;1
232;3
233;4
234;2
235;3
236;4
237;5
238;5
239;6
240;6
241;1
242;2
243;3
244;1
245;2
246;3
247;4
248;5
249;4
250;5
251;6
252;1
253;2
254;3
255;6
256;1
257;4
258;2
259;3
260;4
261;5
262;5
263;6
264;6
265;1
266;1
267;2
268;2
269;3
270;4
271;3
272;5
273;6
274;4
275;1
276;2
277;5
278;3
279;4
280;6
281;1
282;2
283;3
284;4
285;5
286;5
287;6
288;6
289;1
290;2
291;1
292;3
293;2
294;3
295;4
296;4
297;5
298;5
299;6
300;1
301;2
302;3
303;6
304;4
305;1
306;2
307;5
308;3
309;4
310;5
311;6
312;1
313;2
314;6
315;3
316;4
317;5
318;1
319;2
320;3
321;6
322;4
323;5
324;1
325;6
326;1
327;2
328;2
329;3
330;4
331;5
332;3
333;4
334;5
335;6
336;6
337;1
338;1
339;2
340;2
341;3
342;4
343;5
344;3
345;6
346;4
347;5
348;6
349;1
350;2
351;3
352;1
353;2
354;4
355;3
356;4
357;5
358;6
359;5
360;6
361;1
362;1
363;2
364;3
365;2
366;4
367;3
368;4
369;5
370;5
371;6
372;6
373;1
374;1
375;2
376;2
377;3
378;3
379;4
380;5
381;6
382;1
383;2
384;4
385;5
386;3
387;6
388;4
389;1
390;5
391;2
392;6
393;1
394;3
395;4
396;5
397;2
398;3
399;6
400;4
401;1
402;2
403;5
404;6
405;1
406;2
407;3
408;3
409;4
410;4
411;5
412;6
413;5
414;1
415;2
416;6
417;3
418;1
419;4
420;5
421;2
422;6
423;1
424;3
425;2
426;3
427;4
428;5
429;4
430;5
431;6
432;6
