# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;5
5;4
6;6
7;7
8;5
9;1
10;6
11;2
12;7
13;1
14;2
15;3
16;4
17;3
18;5
19;4
20;5
21;6
22;7
23;6
24;7
25;1
26;1
27;2
28;2
29;3
30;4
31;3
32;4
33;5
34;6
35;7
36;1
37;2
38;3
39;6
40;7
41;4
42;5
43;1
44;6
45;7
46;2
47;1
48;3
49;2
50;4
51;3
52;5
53;6
54;7
55;4
56;1
57;5
58;2
59;3
60;6
61;4
62;7
63;1
64;5
65;6
66;2
67;7
68;3
69;4
70;1
71;2
72;5
73;7
74;3
75;1
76;4
77;2
78;5
79;3
80;4
81;5
82;6
83;7
84;6
85;7
86;1
87;2
88;3
89;1
90;2
91;3
92;4
93;5
94;4
95;5
96;6
97;7
98;6
99;7
100;1
101;1
102;2
103;2
104;3
105;4
106;3
107;5
108;6
109;1
110;4
111;5
112;6
113;7
114;1
115;2
116;2
117;3
118;4
119;3
120;4
121;5
122;6
123;7
124;5
125;6
126;7
127;1
128;1
129;2
130;3
131;4
132;2
133;3
134;4
135;5
136;5
137;6
138;6
139;7
140;1
141;2
142;3
143;4
144;7
145;2
146;5
147;6
148;3
149;4
150;5
151;7
152;1
153;2
154;3
155;4
156;6
157;7
158;1
159;5
160;2
161;6
162;3
163;4
164;7
165;5
166;1
167;2
168;6
169;7
170;1
171;3
172;4
173;2
174;3
175;5
176;6
177;4
178;7
179;5
180;1
181;3
182;6
183;7
184;1
185;2
186;4
187;5
188;3
189;4
190;5
191;6
192;7
193;1
194;6
195;7
196;2
197;1
198;3
199;4
200;5
201;2
202;6
203;3
204;4
205;7
206;5
207;6
208;1
209;7
210;2
211;1
212;3
213;4
214;5
215;6
216;2
217;7
218;1
219;4
220;5
221;2
222;6
223;3
224;7
225;4
226;5
227;6
228;7
229;1
230;2
231;1
232;3
233;4
234;5
235;6
236;2
237;3
238;7
239;4
240;5
241;1
242;6
243;7
244;2
245;1
246;3
247;4
248;5
249;2
250;6
251;7
252;3
