# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;1
5;2
6;4
7;3
8;1
9;4
10;1
11;2
12;2
13;3
14;4
15;3
16;4
17;1
18;2
19;3
20;4
21;1
22;2
23;1
24;3
25;4
26;1
27;2
28;2
29;3
30;3
31;4
32;4
33;1
34;1
35;2
36;3
37;4
38;1
39;2
40;3
41;4
42;1
43;2
44;3
45;2
46;3
47;4
48;4
49;1
50;2
51;3
52;4
53;1
54;1
55;2
56;2
57;3
58;4
59;3
60;1
61;4
62;1
63;2
64;3
65;4
66;1
67;2
68;3
69;2
70;4
71;3
72;4
73;1
74;1
75;2
76;3
77;4
78;2
79;1
80;2
81;3
82;4
83;3
84;4
85;1
86;1
87;2
88;3
89;4
90;2
91;1
92;2
93;3
94;4
95;3
96;1
97;4
98;1
99;2
100;2
101;3
102;3
103;4
104;1
105;4
106;2
107;3
108;4
109;1
110;2
111;1
112;3
113;4
114;2
115;1
116;2
117;3
118;3
119;4
120;4
121;1
122;1
123;2
124;3
125;4
126;2
127;1
128;3
129;2
130;3
131;4
132;4
133;1
134;2
135;1
136;3
137;4
138;1
139;2
140;2
141;3
142;3
143;4
144;4
145;1
146;2
147;3
148;4
149;1
150;1
151;2
152;3
153;4
154;2
155;3
156;1
157;4
158;1
159;2
160;2
161;3
162;3
163;4
164;4
165;1
166;1
167;2
168;2
169;3
170;3
171;4
172;1
173;2
174;4
175;3
176;4
177;1
178;2
179;3
180;1
181;4
182;1
183;2
184;3
185;4
186;1
187;2
188;2
189;3
190;4
191;1
192;2
193;3
194;3
195;4
196;4
197;1
198;2
199;1
200;2
201;3
202;4
203;1
204;2
205;3
206;3
207;4
208;4
209;1
210;1
211;2
212;2
213;3
214;3
215;4
216;4
217;1
218;2
219;3
220;4
221;1
222;2
223;1
224;2
225;3
226;4
227;1
228;2
229;3
230;4
231;3
232;4
233;1
234;2
235;1
236;2
237;3
238;4
239;1
240;3
241;2
242;3
243;4
244;4
245;1
246;1
247;2
248;2
249;3
250;3
251;4
252;4
253;1
254;2
255;3
256;1
257;4
258;1
259;2
260;2
261;3
262;4
263;1
264;2
265;3
266;3
267;4
268;1
269;2
270;3
271;4
272;1
273;2
274;3
275;4
276;4
277;1
278;1
279;2
280;2
281;3
282;4
283;3
284;1
285;4
286;2
287;3
288;4
