# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;4
2;1
3;2
4;3
5;5
6;1
7;2
8;3
9;4
10;5
11;4
12;1
13;5
14;2
15;1
16;2
17;3
18;4
19;3
20;4
21;5
22;5
23;1
24;1
25;2
26;3
27;2
28;1
29;2
30;3
31;3
32;4
33;5
34;4
35;5
36;1
37;1
38;2
39;3
40;2
41;3
42;4
43;4
44;5
45;5
46;1
47;1
48;2
49;2
50;3
51;3
52;4
53;4
54;5
55;5
56;1
57;3
58;2
59;3
60;4
61;5
62;4
63;5
64;1
65;1
66;2
67;3
68;2
69;3
70;4
71;5
72;1
73;2
74;4
75;5
76;3
77;4
78;5
79;1
80;1
81;2
82;5
83;2
84;1
85;3
86;4
87;5
88;2
89;1
90;3
91;4
92;5
93;1
94;2
95;2
96;3
97;4
98;3
99;5
100;4
101;1
102;5
103;1
104;2
105;3
106;4
107;2
108;3
109;4
110;2
111;3
112;4
113;5
114;1
115;2
116;3
117;4
118;5
119;1
120;2
121;3
122;5
123;4
124;5
125;1
126;1
127;2
128;2
129;3
130;3
131;4
132;4
133;5
134;5
135;1
