# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;2
5;3
6;4
7;3
8;4
9;5
10;5
11;6
12;1
13;2
14;6
15;3
16;1
17;2
18;3
19;4
20;4
21;5
22;6
23;5
24;1
25;6
26;2
27;3
28;4
29;1
30;2
31;5
32;3
33;4
34;5
35;6
36;6
37;1
38;1
39;2
40;3
41;4
42;5
43;6
44;1
45;2
46;2
47;3
48;4
49;3
50;4
51;5
52;6
53;1
54;5
55;2
56;6
57;1
58;3
59;4
60;5
61;2
62;3
63;6
64;1
65;4
66;5
67;2
68;6
69;3
70;4
71;5
72;6
73;1
74;2
75;3
76;4
77;1
78;5
79;6
80;1
81;2
82;2
83;3
84;4
85;3
86;4
87;5
88;5
89;6
90;6
91;1
92;1
93;2
94;2
95;3
96;3
97;4
98;5
99;6
100;1
101;4
102;5
103;6
104;2
105;3
106;4
107;5
108;6
109;1
110;1
111;2
112;2
113;3
114;4
115;3
116;5
117;6
118;1
119;4
120;2
121;3
122;5
123;6
124;4
125;5
126;1
127;6
128;2
129;3
130;4
131;5
132;6
133;1
134;2
135;3
136;1
137;4
138;2
139;3
140;4
141;5
142;6
143;5
144;6
145;1
146;1
147;2
148;2
149;3
150;4
151;5
152;6
153;1
154;3
155;4
156;2
157;3
158;4
159;5
160;5
161;6
162;1
163;6
164;1
165;2
166;2
167;3
168;3
169;4
170;4
171;5
172;6
173;1
174;2
175;3
176;4
177;5
178;5
179;6
180;6
181;1
182;1
183;2
184;2
185;3
186;4
187;3
188;4
189;5
190;6
191;5
192;6
193;1
194;1
195;2
196;3
197;4
198;5
199;2
200;6
201;3
202;4
203;1
204;5
205;6
206;1
207;2
208;2
209;3
210;3
211;4
212;4
213;5
214;5
215;6
216;6
