# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;7
3;2
4;1
5;3
6;4
7;2
8;3
9;5
10;4
11;5
12;6
13;6
14;7
15;1
16;2
17;7
18;1
19;3
20;2
21;3
22;4
23;5
24;4
25;5
26;6
27;6
28;7
29;6
30;1
31;2
32;3
33;7
34;4
35;1
36;2
37;3
38;5
39;4
40;6
41;5
42;7
43;1
44;6
45;7
46;2
47;1
48;2
49;3
50;3
51;4
52;4
53;5
54;5
55;6
56;7
57;5
58;1
59;2
60;6
61;3
62;4
63;7
64;1
65;5
66;2
67;3
68;6
69;7
70;1
71;4
72;5
73;6
74;2
75;3
76;4
77;7
78;1
79;2
80;3
81;4
82;4
83;5
84;5
85;6
86;6
87;7
88;7
89;1
90;2
91;3
92;4
93;5
94;1
95;2
96;6
97;3
98;7
99;4
100;1
101;5
102;2
103;6
104;7
105;1
106;3
107;2
108;3
109;3
110;4
111;5
112;6
113;4
114;5
115;6
116;7
117;1
118;2
119;3
120;7
121;1
122;4
123;2
124;3
125;4
126;5
127;5
128;6
129;7
130;6
131;7
132;1
133;2
134;1
135;2
136;2
137;3
138;4
139;5
140;6
141;7
142;3
143;4
144;1
145;5
146;6
147;7
148;2
149;1
150;3
151;4
152;2
153;5
154;3
155;4
156;5
157;6
158;6
159;7
160;7
161;1
162;1
163;1
164;2
165;2
166;3
167;3
168;4
169;4
170;5
171;6
172;5
173;6
174;7
175;1
176;2
177;3
178;4
179;5
180;7
181;1
182;2
183;3
184;4
185;5
186;6
187;6
188;7
189;7
