# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;5
2;4
3;4
4;5
5;3
6;3
7;6
8;1
9;4
10;6
11;2
12;1
13;2
14;6
15;2
16;5
17;3
18;2
19;6
20;2
21;1
22;1
23;1
24;3
25;2
26;1
27;5
28;3
29;2
30;5
31;3
32;6
33;6
34;5
35;3
36;1
37;2
38;5
39;5
40;2
41;6
42;3
43;2
44;4
45;1
46;4
47;4
48;1
49;6
50;5
51;4
52;3
53;6
54;2
55;1
56;2
57;6
58;5
59;4
60;2
61;3
62;2
63;6
64;1
65;6
66;4
67;3
68;5
69;4
70;5
71;5
72;1
73;5
74;3
75;3
76;1
77;2
78;6
79;5
80;3
81;2
82;6
83;4
84;6
85;1
86;3
87;6
88;5
89;1
90;4
91;4
92;3
93;2
94;5
95;5
96;1
97;1
98;3
99;6
100;3
101;3
102;5
103;3
104;2
105;4
106;4
107;6
108;2
109;1
110;5
111;6
112;3
113;1
114;4
115;1
116;4
117;6
118;4
119;2
120;5
121;4
122;1
123;3
124;5
125;6
126;1
127;4
128;4
129;2
130;4
131;4
132;1
133;3
134;6
135;2
136;3
137;1
138;5
139;4
140;6
141;2
142;5
143;6
144;5
145;2
146;6
147;5
148;3
149;1
150;6
151;5
152;3
153;6
154;4
155;2
156;2
157;2
158;4
159;1
160;3
161;1
162;4
