# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;4
3;5
4;1
5;2
6;2
7;3
8;3
9;4
10;4
11;5
12;1
13;5
14;1
15;2
16;2
17;3
18;3
19;4
20;4
21;5
22;1
23;5
24;2
25;3
26;1
27;2
28;4
29;3
30;4
31;5
32;1
33;2
34;5
35;1
36;3
37;2
38;3
39;4
40;5
41;5
42;1
43;1
44;2
45;3
46;2
47;4
48;5
49;3
50;1
51;2
52;4
53;3
54;5
55;1
56;2
57;3
58;4
59;4
60;5
61;5
62;1
63;2
64;1
65;3
66;2
67;4
68;3
69;4
70;5
71;1
72;2
73;1
74;2
75;3
76;4
77;3
78;5
79;1
80;4
81;5
82;1
83;2
84;3
85;2
86;3
87;4
88;5
89;4
90;1
91;5
92;2
93;3
94;4
95;5
96;1
97;1
98;2
99;3
100;2
101;4
102;5
103;3
104;4
105;1
106;5
107;2
108;3
109;2
110;4
111;3
112;5
113;4
114;1
115;5
116;1
117;2
118;3
119;2
120;3
121;4
122;4
123;5
124;5
125;1
126;2
127;3
128;1
129;4
130;2
131;3
132;4
133;5
134;5
135;1
136;1
137;2
138;3
139;4
140;2
141;3
142;4
143;5
144;1
145;3
146;5
147;4
148;1
149;5
150;2
151;3
152;4
153;1
154;2
155;3
156;4
157;5
158;1
159;2
160;5
161;3
162;1
163;4
164;2
165;3
166;4
167;5
168;5
169;1
170;2
171;1
172;3
173;4
174;2
175;3
176;4
177;5
178;5
179;1
180;2
