# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;1
3;3
4;2
5;3
6;3
7;3
8;6
9;4
10;5
11;6
12;4
13;2
14;3
15;1
16;4
17;2
18;5
19;6
20;1
21;3
22;4
23;5
24;6
25;1
26;1
27;6
28;5
29;6
30;2
31;5
32;6
33;1
34;2
35;3
36;3
37;5
38;5
39;2
40;4
41;4
42;6
43;4
44;1
45;4
46;6
47;1
48;2
49;3
50;3
51;5
52;5
53;4
54;6
55;1
56;3
57;5
58;6
59;1
60;3
61;6
62;1
63;2
64;1
65;4
66;3
67;4
68;5
69;4
70;2
71;2
72;1
73;3
74;3
75;4
76;1
77;5
78;6
79;2
80;1
81;3
82;4
83;5
84;5
85;6
86;1
87;2
88;1
89;2
90;2
91;2
92;3
93;6
94;4
95;5
96;5
97;6
98;6
99;5
100;1
101;2
102;3
103;4
104;5
105;2
106;2
107;4
108;3
109;1
110;1
111;6
112;5
113;4
114;5
115;3
116;4
117;6
118;3
119;6
120;2
121;2
122;5
123;1
124;2
125;3
126;6
127;5
128;4
129;5
130;6
131;6
132;5
133;1
134;2
135;3
136;2
137;5
138;4
139;5
140;6
141;1
142;2
143;1
144;2
145;3
146;1
147;4
148;4
149;5
150;3
151;6
152;1
153;2
154;3
155;6
156;1
157;2
158;4
159;4
160;4
161;6
162;4
