# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;4
2;5
3;1
4;1
5;2
6;2
7;3
8;3
9;4
10;5
11;4
12;5
13;1
14;2
15;1
16;3
17;2
18;3
19;4
20;4
21;5
22;5
23;1
24;1
25;2
26;2
27;3
28;3
29;4
30;1
31;5
32;1
33;2
34;2
35;3
36;3
37;4
38;4
39;5
40;1
41;5
42;2
43;3
44;1
45;4
46;2
47;3
48;4
49;5
50;5
51;1
52;2
53;3
54;4
55;3
56;4
57;5
58;1
59;5
60;2
61;3
62;1
63;4
64;2
65;5
66;1
67;3
68;4
69;5
70;1
71;2
72;3
73;2
74;3
75;4
76;4
77;5
78;1
79;2
80;5
81;1
82;2
83;5
84;3
85;1
86;2
87;3
88;4
89;5
90;4
91;5
92;1
93;2
94;1
95;2
96;3
97;4
98;3
99;5
100;4
101;5
102;1
103;1
104;2
105;2
106;3
107;3
108;4
109;4
110;5
111;2
112;1
113;3
114;2
115;3
116;4
117;4
118;5
119;5
120;1
121;1
122;2
123;3
124;4
125;2
126;5
127;1
128;3
129;4
130;2
131;3
132;4
133;5
134;1
135;5
