# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;2
5;3
6;4
7;3
8;4
9;5
10;5
11;6
12;1
13;6
14;1
15;2
16;3
17;2
18;3
19;4
20;4
21;5
22;6
23;5
24;1
25;6
26;2
27;1
28;2
29;3
30;4
31;3
32;4
33;5
34;5
35;6
36;6
37;1
38;1
39;2
40;2
41;3
42;3
43;4
44;5
45;4
46;6
47;5
48;1
49;6
50;1
51;2
52;2
53;3
54;3
55;4
56;5
57;6
58;4
59;5
60;6
61;1
62;1
63;2
64;2
65;3
66;4
67;3
68;5
69;4
70;6
71;5
72;6
73;1
74;2
75;1
76;2
77;3
78;3
79;4
80;5
81;6
82;1
83;2
84;3
85;4
86;4
87;5
88;6
89;5
90;6
91;1
92;1
93;2
94;2
95;3
96;3
97;4
98;5
99;4
100;6
101;5
102;6
103;1
104;2
105;3
106;4
107;5
108;6
109;1
110;1
111;2
112;3
113;2
114;4
115;5
116;6
117;3
118;1
119;4
120;5
121;6
122;1
123;2
124;3
125;2
126;4
127;3
128;4
129;5
130;5
131;6
132;1
133;6
134;1
135;2
136;2
137;3
138;3
139;4
140;4
141;5
142;5
143;6
144;6
145;1
146;1
147;2
148;2
149;3
150;3
151;4
152;4
153;5
154;6
155;5
156;1
157;6
158;1
159;2
160;2
161;3
162;3
163;4
164;4
165;5
166;5
167;6
168;6
169;1
170;2
171;1
172;2
173;3
174;3
175;4
176;5
177;4
178;5
179;6
180;6
181;1
182;2
183;1
184;3
185;2
186;3
187;4
188;4
189;5
190;6
191;1
192;5
193;6
194;2
195;3
196;1
197;4
198;5
199;2
200;3
201;6
202;4
203;5
204;1
205;2
206;6
207;1
208;2
209;3
210;3
211;4
212;5
213;6
214;4
215;5
216;6
