# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;5
2;1
3;1
4;6
5;5
6;1
7;6
8;4
9;6
10;2
11;3
12;6
13;2
14;4
15;1
16;1
17;2
18;3
19;1
20;3
21;2
22;4
23;4
24;5
25;4
26;5
27;3
28;4
29;2
30;1
31;2
32;1
33;6
34;1
35;4
36;6
37;2
38;2
39;5
40;1
41;3
42;6
43;5
44;3
45;6
46;3
47;2
48;5
49;6
50;5
51;2
52;4
53;4
54;1
55;3
56;6
57;5
58;6
59;3
60;2
61;4
62;1
63;3
64;5
65;6
66;6
67;2
68;4
69;1
70;5
71;4
72;1
73;4
74;1
75;5
76;3
77;4
78;3
79;3
80;2
81;4
82;1
83;2
84;5
85;3
86;3
87;6
88;2
89;3
90;6
91;3
92;1
93;6
94;6
95;2
96;6
97;4
98;5
99;4
100;3
101;5
102;5
103;4
104;5
105;1
106;2
107;2
108;5
