# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;5
2;5
3;1
4;1
5;1
6;2
7;5
8;4
9;4
10;3
11;1
12;1
13;2
14;2
15;3
16;3
17;5
18;2
19;6
20;6
21;4
22;6
23;5
24;6
25;1
26;4
27;5
28;4
29;5
30;2
31;6
32;1
33;3
34;4
35;6
36;3
37;2
38;4
39;1
40;2
41;2
42;4
43;5
44;6
45;3
46;1
47;6
48;3
49;4
50;3
51;5
52;6
53;3
54;5
55;4
56;1
57;5
58;4
59;5
60;3
61;3
62;5
63;4
64;3
65;5
66;6
67;2
68;1
69;2
70;2
71;2
72;2
73;1
74;3
75;6
76;4
77;5
78;3
79;1
80;2
81;6
82;5
83;6
84;1
85;3
86;3
87;1
88;6
89;6
90;4
91;2
92;3
93;6
94;2
95;3
96;4
97;1
98;5
99;2
100;3
101;5
102;6
103;3
104;4
105;1
106;4
107;2
108;5
109;1
110;5
111;2
112;1
113;5
114;1
115;1
116;4
117;5
118;4
119;6
120;1
121;6
122;6
123;3
124;6
125;5
126;4
127;2
128;6
129;3
130;4
131;4
132;2
133;4
134;6
135;3
136;2
137;2
138;3
139;1
140;4
141;3
142;5
143;1
144;1
145;1
146;4
147;5
148;1
149;6
150;2
151;6
152;3
153;2
154;4
155;6
156;5
157;5
158;2
159;3
160;2
161;6
162;4
