# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;5
2;1
3;2
4;3
5;1
6;4
7;5
8;2
9;3
10;4
11;5
12;1
13;2
14;1
15;2
16;3
17;4
18;3
19;3
20;4
21;5
22;4
23;5
24;1
25;2
26;1
27;2
28;3
29;3
30;4
31;4
32;5
33;5
34;1
35;2
36;1
37;2
38;3
39;1
40;4
41;5
42;2
43;3
44;4
45;5
46;1
47;2
48;3
49;1
50;4
51;2
52;5
53;3
54;4
55;5
56;1
57;2
58;4
59;5
60;3
61;1
62;4
63;2
64;5
65;1
66;2
67;3
68;4
69;5
70;3
71;1
72;2
73;3
74;4
75;2
76;3
77;5
78;1
79;4
80;5
81;1
82;2
83;2
84;3
85;4
86;3
87;5
88;4
89;5
90;1
