# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;1
3;2
4;3
5;4
6;1
7;3
8;2
9;4
10;1
11;3
12;2
13;3
14;4
15;1
16;4
17;1
18;2
19;3
20;2
21;4
22;1
23;3
24;4
25;2
26;3
27;1
28;1
29;4
30;1
31;2
32;2
33;3
34;4
35;3
36;4
37;1
38;2
39;3
40;1
41;4
42;2
43;1
44;3
45;2
46;3
47;4
48;1
49;4
50;1
51;2
52;3
53;2
54;4
55;4
56;3
57;1
58;4
59;1
60;2
61;2
62;3
63;4
64;3
65;4
66;1
67;2
68;1
69;2
70;3
71;3
72;4
73;1
74;2
75;3
76;4
77;1
78;2
79;4
80;1
81;3
82;3
83;2
84;3
85;4
86;1
87;4
88;1
89;2
90;3
91;2
92;4
93;3
94;1
95;4
96;2
97;1
98;2
99;3
100;4
101;1
102;3
103;4
104;2
105;3
106;1
107;4
108;2
