# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;2
5;3
6;3
7;4
8;5
9;6
10;4
11;5
12;1
13;6
14;1
15;2
16;2
17;3
18;4
19;5
20;3
21;6
22;1
23;4
24;2
25;5
26;6
27;1
28;2
29;3
30;3
31;4
32;5
33;4
34;5
35;6
36;6
37;1
38;2
39;3
40;4
41;1
42;2
43;5
44;3
45;6
46;1
47;4
48;5
49;6
50;1
51;2
52;2
53;3
54;4
55;5
56;3
57;6
58;4
59;5
60;6
61;1
62;2
63;1
64;2
65;3
66;4
67;3
68;5
69;4
70;6
71;5
72;6
73;1
74;2
75;1
76;3
77;2
78;4
79;5
80;6
81;1
82;2
83;3
84;4
85;5
86;6
87;3
88;1
89;2
90;4
91;5
92;6
93;1
94;2
95;3
96;4
97;5
98;6
99;1
100;3
101;4
102;2
103;3
104;5
105;6
106;4
107;5
108;6
109;1
110;1
111;2
112;3
113;2
114;4
115;3
116;4
117;5
118;6
119;5
120;6
121;1
122;2
123;1
124;2
125;3
126;3
127;4
128;5
129;6
130;4
131;5
132;6
133;1
134;1
135;2
136;2
137;3
138;3
139;4
140;4
141;5
142;5
143;6
144;6
145;1
146;2
147;1
148;3
149;4
150;2
151;5
152;6
153;3
154;1
155;4
156;2
157;3
158;4
159;5
160;5
161;6
162;1
163;6
164;1
165;2
166;3
167;2
168;4
169;3
170;4
171;5
172;6
173;1
174;2
175;5
176;3
177;6
178;4
179;5
180;6
181;1
182;1
183;2
184;3
185;2
186;3
187;4
188;4
189;5
190;6
191;5
192;6
193;1
194;2
195;1
196;3
197;2
198;3
199;4
200;5
201;4
202;6
203;5
204;1
205;6
206;1
207;2
208;3
209;4
210;5
211;2
212;3
213;4
214;5
215;6
216;6
