# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;5
3;6
4;2
5;7
6;3
7;4
8;5
9;1
10;2
11;3
12;4
13;6
14;5
15;7
16;1
17;6
18;7
19;2
20;3
21;4
22;1
23;2
24;3
25;5
26;4
27;6
28;7
29;1
30;5
31;6
32;2
33;7
34;3
35;4
36;1
37;6
38;2
39;7
40;3
41;4
42;1
43;2
44;5
45;6
46;7
47;1
48;2
49;3
50;4
51;5
52;3
53;4
54;6
55;5
56;6
57;7
58;7
59;1
60;1
61;2
62;3
63;4
64;2
65;5
66;6
67;7
68;3
69;1
70;4
71;5
72;2
73;3
74;7
75;1
76;2
77;4
78;5
79;6
80;3
81;7
82;1
83;4
84;5
85;2
86;6
87;7
88;3
89;1
90;4
91;2
92;3
93;4
94;5
95;6
96;5
97;7
98;6
99;7
100;1
101;1
102;2
103;3
104;4
105;5
106;6
107;2
108;3
109;1
110;4
111;2
112;5
113;3
114;6
115;7
116;4
117;5
118;6
119;1
120;2
121;3
122;4
123;5
124;6
125;7
126;1
127;7
128;1
129;2
130;2
131;3
132;4
133;3
134;4
135;5
136;5
137;6
138;7
139;6
140;1
141;7
142;2
143;3
144;4
145;5
146;2
147;6
148;3
149;4
150;5
151;7
152;1
153;6
154;7
155;2
156;1
157;3
158;2
159;3
160;4
161;5
162;6
163;7
164;4
165;5
166;1
167;6
168;7
169;2
170;1
171;2
172;3
173;4
174;5
175;6
176;3
177;4
178;7
179;1
180;5
181;6
182;3
183;4
184;5
185;6
186;7
187;7
188;1
189;1
190;2
191;2
192;3
193;3
194;4
195;4
196;5
197;6
198;5
199;7
200;6
201;7
202;1
203;1
204;2
205;3
206;4
207;2
208;3
209;4
210;5
211;6
212;5
213;7
214;6
215;1
216;2
217;4
218;7
219;5
220;1
221;2
222;3
223;4
224;5
225;6
226;6
227;7
228;1
229;7
230;2
231;1
232;3
233;4
234;5
235;2
236;3
237;6
238;4
239;5
240;6
241;7
242;7
243;1
244;2
245;1
246;3
247;2
248;4
249;3
250;5
251;6
252;7
