# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;6
3;2
4;5
5;5
6;3
7;3
8;1
9;4
10;1
11;4
12;6
13;5
14;1
15;1
16;2
17;4
18;6
19;6
20;4
21;4
22;3
23;6
24;2
25;1
26;2
27;5
28;5
29;1
30;3
31;5
32;6
33;4
34;1
35;4
36;6
37;3
38;4
39;3
40;2
41;5
42;4
43;2
44;3
45;5
46;3
47;6
48;6
49;2
50;1
51;6
52;1
53;5
54;4
55;4
56;6
57;2
58;3
59;3
60;1
61;2
62;4
63;2
64;1
65;6
66;6
67;5
68;1
69;3
70;3
71;5
72;4
73;3
74;6
75;4
76;3
77;1
78;1
79;5
80;3
81;2
82;3
83;6
84;2
85;2
86;5
87;6
88;4
89;5
90;1
91;2
92;2
93;5
94;3
95;5
96;1
97;6
98;1
99;2
100;4
101;4
102;5
103;5
104;6
105;4
106;3
107;2
108;2
