# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;4
6;5
7;5
8;1
9;2
10;3
11;4
12;1
13;5
14;2
15;1
16;2
17;3
18;4
19;3
20;4
21;5
22;1
23;2
24;3
25;4
26;5
27;1
28;5
29;1
30;2
31;3
32;2
33;4
34;5
35;3
36;1
37;2
38;5
39;3
40;4
41;5
42;1
43;1
44;2
45;3
46;2
47;4
48;5
49;3
50;1
51;2
52;4
53;3
54;5
55;4
56;5
57;1
58;2
59;1
60;2
61;3
62;3
63;4
64;5
65;4
66;5
67;1
68;2
69;3
70;1
71;2
72;4
73;1
74;2
75;3
76;4
77;5
78;3
79;1
80;4
81;5
82;1
83;2
84;2
85;3
86;4
87;3
88;4
89;5
90;5
91;1
92;1
93;2
94;3
95;2
96;3
97;4
98;4
99;5
100;5
101;1
102;1
103;2
104;2
105;3
106;4
107;3
108;5
109;4
110;5
111;2
112;3
113;4
114;1
115;2
116;5
117;3
118;1
119;2
120;3
121;4
122;4
123;5
124;1
125;5
126;2
127;1
128;2
129;3
130;3
131;4
132;4
133;5
134;1
135;2
136;3
137;5
138;4
139;5
140;1
141;1
142;2
143;3
144;4
145;5
146;1
147;2
148;3
149;4
150;3
151;4
152;5
153;5
154;1
155;1
156;2
157;2
158;3
159;3
160;4
161;5
162;1
163;4
164;2
165;5
166;3
167;1
168;2
169;3
170;4
171;5
172;1
173;4
174;2
175;3
176;4
177;5
178;5
179;1
180;2
