# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;2
3;2
4;3
5;3
6;1
7;2
8;2
9;2
10;3
11;3
12;1
13;2
14;1
15;2
16;3
17;1
18;1
19;2
20;3
21;1
22;2
23;1
24;1
25;3
26;1
27;1
28;3
29;3
30;1
31;1
32;3
33;2
34;1
35;2
36;2
37;3
38;3
39;3
40;1
41;3
42;2
43;3
44;1
45;2
46;1
47;2
48;3
49;1
50;2
51;3
52;1
53;2
54;1
55;2
56;3
57;1
58;1
59;1
60;2
61;2
62;1
63;2
64;3
65;3
66;2
67;3
68;2
69;3
70;2
71;2
72;1
73;1
74;1
75;3
76;1
77;2
78;3
79;3
80;2
81;3
