# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;3
3;1
4;4
5;2
6;5
7;3
8;4
9;1
10;5
11;2
12;3
13;1
14;2
15;4
16;3
17;4
18;5
19;5
20;1
21;2
22;1
23;3
24;2
25;3
26;4
27;4
28;5
29;1
30;2
31;3
32;5
33;4
34;5
35;1
36;1
37;2
38;3
39;4
40;5
41;2
42;1
43;2
44;3
45;3
46;4
47;4
48;5
49;1
50;5
51;1
52;2
53;3
54;4
55;2
56;3
57;5
58;1
59;4
60;2
61;3
62;4
63;5
64;1
65;2
66;5
67;3
68;1
69;4
70;5
71;1
72;2
73;3
74;4
75;5
76;1
77;2
78;4
79;3
80;4
81;5
82;1
83;2
84;3
85;4
86;5
87;1
88;5
89;2
90;1
91;2
92;3
93;3
94;4
95;4
96;5
97;5
98;1
99;1
100;2
101;3
102;4
103;2
104;3
105;5
106;4
107;5
108;1
109;1
110;2
111;2
112;3
113;4
114;5
115;3
116;1
117;2
118;4
119;3
120;4
121;5
122;1
123;2
124;5
125;3
126;4
127;5
128;1
129;1
130;2
131;3
132;2
133;3
134;4
135;5
136;4
137;5
138;1
139;1
140;2
141;3
142;2
143;3
144;4
145;1
146;5
147;1
148;2
149;2
150;3
151;4
152;3
153;4
154;5
155;1
156;5
157;2
158;3
159;1
160;4
161;5
162;2
163;1
164;3
165;2
166;4
167;5
168;3
169;4
170;1
171;2
172;3
173;4
174;5
175;5
176;1
177;1
178;2
179;2
180;3
181;3
182;4
183;4
184;5
185;1
186;5
187;1
188;2
189;2
190;3
191;4
192;5
193;3
194;4
195;1
196;5
197;1
198;2
199;3
200;2
201;4
202;5
203;1
204;3
205;4
206;5
207;2
208;1
209;2
210;3
211;3
212;4
213;5
214;4
215;1
216;5
217;3
218;4
219;5
220;1
221;2
222;3
223;2
224;4
225;3
226;4
227;5
228;1
229;5
230;1
231;2
232;3
233;2
234;4
235;5
236;3
237;1
238;4
239;2
240;3
241;4
242;5
243;5
244;1
245;1
246;2
247;2
248;3
249;4
250;3
251;5
252;1
253;2
254;4
255;3
256;5
257;4
258;5
259;1
260;2
261;1
262;3
263;4
264;5
265;1
266;2
267;2
268;3
269;3
270;4
271;5
272;1
273;2
274;4
275;3
276;4
277;5
278;1
279;5
280;1
281;2
282;3
283;2
284;4
285;5
286;1
287;3
288;2
289;5
290;4
291;5
292;1
293;2
294;3
295;1
296;4
297;5
298;2
299;3
300;1
301;2
302;3
303;4
304;4
305;5
306;1
307;5
308;2
309;3
310;1
311;2
312;4
313;3
314;5
315;1
316;4
317;2
318;5
319;3
320;4
321;5
322;1
323;1
324;2
325;3
326;4
327;5
328;2
329;1
330;3
331;2
332;4
333;5
334;3
335;4
336;5
337;1
338;2
339;1
340;3
341;2
342;3
343;4
344;4
345;5
346;5
347;1
348;2
349;1
350;3
351;4
352;2
353;5
354;3
355;4
356;1
357;2
358;5
359;3
360;4
