# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;2
5;3
6;4
7;3
8;4
9;5
10;6
11;5
12;6
13;1
14;2
15;3
16;1
17;2
18;3
19;4
20;4
21;5
22;5
23;6
24;1
25;2
26;6
27;3
28;1
29;4
30;2
31;3
32;5
33;4
34;6
35;5
36;6
37;1
38;2
39;1
40;2
41;3
42;3
43;4
44;4
45;5
46;6
47;5
48;1
49;2
50;6
51;3
52;1
53;4
54;2
55;3
56;5
57;6
58;4
59;1
60;5
61;6
62;2
63;3
64;1
65;2
66;3
67;4
68;4
69;5
70;5
71;6
72;6
73;1
74;1
75;2
76;3
77;4
78;2
79;3
80;5
81;6
82;1
83;2
84;4
85;5
86;3
87;6
88;1
89;4
90;2
91;3
92;4
93;5
94;5
95;6
96;1
97;6
98;1
99;2
100;2
101;3
102;3
103;4
104;4
105;5
106;5
107;6
108;6
109;1
110;1
111;2
112;3
113;2
114;3
115;4
116;5
117;6
118;1
119;4
120;2
121;5
122;3
123;4
124;5
125;6
126;6
127;1
128;2
129;3
130;1
131;4
132;5
133;2
134;6
135;1
136;3
137;4
138;2
139;3
140;4
141;5
142;5
143;6
144;6
145;1
146;1
147;2
148;3
149;4
150;5
151;2
152;6
153;3
154;4
155;1
156;5
157;2
158;3
159;6
160;1
161;4
162;5
163;6
164;2
165;3
166;4
167;1
168;2
169;5
170;3
171;4
172;6
173;1
174;2
175;3
176;4
177;5
178;5
179;6
180;6
181;1
182;2
183;3
184;4
185;1
186;2
187;3
188;5
189;4
190;6
191;1
192;2
193;5
194;3
195;6
196;4
197;1
198;5
199;2
200;6
201;3
202;4
203;5
204;1
205;2
206;6
207;1
208;2
209;3
210;3
211;4
212;4
213;5
214;6
215;5
216;6
