# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;5
2;1
3;2
4;6
5;7
6;3
7;1
8;2
9;4
10;3
11;4
12;5
13;5
14;6
15;6
16;7
17;7
18;1
19;2
20;1
21;2
22;3
23;3
24;4
25;5
26;4
27;5
28;6
29;7
30;1
31;6
32;2
33;7
34;3
35;1
36;4
37;2
38;3
39;4
40;5
41;6
42;6
43;7
44;7
45;1
46;2
47;3
48;4
49;5
50;6
51;1
52;2
53;3
54;4
55;5
56;7
57;6
58;7
59;1
60;1
61;2
62;3
63;4
64;2
65;5
66;6
67;7
68;1
69;3
70;4
71;5
72;2
73;7
74;3
75;4
76;1
77;5
78;6
79;7
80;1
81;2
82;2
83;3
84;3
85;4
86;4
87;5
88;6
89;5
90;6
91;7
92;1
93;2
94;3
95;7
96;4
97;5
98;1
99;6
100;2
101;3
102;4
103;5
104;6
105;7
106;1
107;2
108;3
109;1
110;2
111;4
112;3
113;4
114;5
115;5
116;6
117;6
118;7
119;1
120;2
121;7
122;3
123;1
124;4
125;2
126;5
127;3
128;6
129;4
130;5
131;6
132;7
133;7
134;1
135;2
136;1
137;3
138;2
139;4
140;5
141;6
142;7
143;3
144;4
145;2
146;5
147;3
148;4
149;6
150;7
151;5
152;6
153;1
154;2
155;3
156;4
157;7
158;1
159;5
160;6
161;7
162;1
163;2
164;2
165;3
166;3
167;4
168;5
169;6
170;4
171;5
172;7
173;1
174;6
175;2
176;7
177;1
178;3
179;4
180;5
181;3
182;4
183;5
184;6
185;7
186;1
187;2
188;3
189;4
190;5
191;6
192;7
193;1
194;2
195;3
196;4
197;5
198;6
199;6
200;7
201;1
202;7
203;2
204;1
205;2
206;3
207;4
208;5
209;6
210;7
211;3
212;1
213;2
214;4
215;5
216;6
217;4
218;5
219;6
220;7
221;1
222;7
223;1
224;2
225;3
226;4
227;5
228;2
229;3
230;4
231;5
232;6
233;6
234;7
235;7
236;1
237;1
238;2
239;2
240;3
241;4
242;3
243;4
244;5
245;5
246;6
247;6
248;7
249;1
250;7
251;2
252;3
