# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;1
3;1
4;3
5;2
6;4
7;1
8;1
9;2
10;3
11;4
12;4
13;1
14;3
15;1
16;4
17;3
18;2
19;1
20;2
21;2
22;3
23;4
24;1
25;1
26;3
27;4
28;1
29;4
30;2
31;3
32;4
33;4
34;2
35;3
36;2
37;1
38;4
39;4
40;2
41;2
42;3
43;3
44;2
45;3
46;4
47;1
48;1
49;2
50;3
51;3
52;2
53;4
54;3
55;3
56;1
57;1
58;2
59;2
60;1
61;2
62;1
63;4
64;4
65;3
66;4
67;1
68;1
69;2
70;2
71;1
72;4
73;1
74;4
75;3
76;4
77;3
78;1
79;4
80;2
81;1
82;1
83;4
84;1
85;2
86;3
87;4
88;1
89;2
90;3
91;2
92;4
93;3
94;2
95;3
96;3
97;4
98;4
99;2
100;3
101;4
102;1
103;4
104;2
105;1
106;2
107;3
108;4
109;1
110;2
111;2
112;3
113;4
114;3
115;1
116;1
117;3
118;2
119;4
120;4
121;3
122;4
123;1
124;2
125;3
126;1
127;3
128;4
129;4
130;4
131;3
132;2
133;3
134;2
135;3
136;3
137;4
138;1
139;2
140;2
141;1
142;3
143;1
144;2
