# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;2
5;3
6;3
7;4
8;1
9;4
10;2
11;1
12;2
13;3
14;4
15;3
16;1
17;4
18;2
19;1
20;2
21;3
22;3
23;4
24;4
25;1
26;1
27;2
28;3
29;2
30;4
31;3
32;4
33;1
34;1
35;2
36;2
37;3
38;4
39;3
40;4
41;1
42;1
43;2
44;2
45;3
46;4
47;3
48;4
49;1
50;2
51;3
52;1
53;4
54;1
55;2
56;3
57;2
58;3
59;4
60;4
61;1
62;2
63;3
64;4
65;1
66;2
67;1
68;2
69;3
70;4
71;3
72;4
73;1
74;1
75;2
76;2
77;3
78;3
79;4
80;4
81;1
82;2
83;1
84;2
85;3
86;3
87;4
88;1
89;4
90;2
91;3
92;1
93;4
94;1
95;2
96;2
97;3
98;4
99;3
100;1
101;2
102;4
103;3
104;1
105;4
106;1
107;2
108;3
109;4
110;1
111;2
112;3
113;4
114;2
115;1
116;3
117;2
118;4
119;1
120;3
121;2
122;4
123;1
124;2
125;3
126;3
127;4
128;4
129;1
130;2
131;1
132;2
133;3
134;3
135;4
136;4
137;1
138;1
139;2
140;3
141;4
142;2
143;3
144;4
145;1
146;1
147;2
148;2
149;3
150;3
151;4
152;4
153;1
154;2
155;1
156;2
157;3
158;4
159;3
160;4
161;1
162;1
163;2
164;2
165;3
166;4
167;3
168;1
169;2
170;4
171;3
172;1
173;4
174;1
175;2
176;2
177;3
178;3
179;4
180;1
181;4
182;1
183;2
184;3
185;2
186;3
187;4
188;1
189;2
190;4
191;3
192;4
193;1
194;2
195;1
196;2
197;3
198;4
199;3
200;4
201;1
202;1
203;2
204;2
205;3
206;3
207;4
208;1
209;2
210;4
211;1
212;3
213;4
214;2
215;3
216;4
217;1
218;2
219;1
220;2
221;3
222;3
223;4
224;4
225;1
226;1
227;2
228;3
229;4
230;2
231;1
232;3
233;2
234;3
235;4
236;1
237;4
238;1
239;2
240;2
241;3
242;4
243;1
244;3
245;4
246;2
247;1
248;3
249;2
250;4
251;3
252;4
253;1
254;2
255;3
256;1
257;4
258;1
259;2
260;3
261;4
262;1
263;2
264;2
265;3
266;3
267;4
268;4
269;1
270;2
271;1
272;2
273;3
274;3
275;4
276;1
277;4
278;1
279;2
280;2
281;3
282;4
283;3
284;4
285;1
286;2
287;3
288;4
