# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;4
5;1
6;2
7;2
8;3
9;4
10;1
11;2
12;3
13;4
14;3
15;1
16;2
17;3
18;4
19;1
20;2
21;4
22;3
23;4
24;1
25;2
26;1
27;3
28;4
29;1
30;2
31;1
32;2
33;3
34;3
35;4
36;1
37;2
38;4
39;3
40;1
41;2
42;3
43;4
44;4
45;1
46;1
47;2
48;2
49;3
50;3
51;4
52;4
53;1
54;2
55;3
56;4
57;4
58;1
59;1
60;2
61;2
62;3
63;4
64;1
65;3
66;4
67;1
68;2
69;3
70;2
71;4
72;1
73;3
74;2
75;4
76;1
77;3
78;4
79;2
80;3
81;1
82;3
83;2
84;4
85;1
86;2
87;3
88;3
89;4
90;1
91;2
92;4
93;3
94;4
95;1
96;2
97;3
98;4
99;1
100;1
101;2
102;2
103;3
104;4
105;1
106;2
107;3
108;4
