# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;1
3;4
4;5
5;6
6;2
7;3
8;7
9;4
10;1
11;5
12;2
13;6
14;3
15;7
16;4
17;1
18;2
19;5
20;7
21;1
22;6
23;7
24;2
25;3
26;4
27;1
28;2
29;5
30;6
31;3
32;4
33;7
34;5
35;6
36;1
37;4
38;5
39;6
40;2
41;3
42;4
43;5
44;6
45;7
46;1
47;7
48;2
49;3
50;4
51;5
52;1
53;2
54;3
55;6
56;1
57;2
58;7
59;3
60;1
61;4
62;5
63;6
64;2
65;3
66;4
67;5
68;6
69;7
70;7
71;1
72;2
73;5
74;6
75;7
76;3
77;1
78;2
79;4
80;3
81;5
82;6
83;4
84;7
85;5
86;1
87;2
88;3
89;4
90;6
91;7
92;2
93;1
94;2
95;3
96;3
97;4
98;4
99;5
100;5
101;6
102;7
103;1
104;6
105;7
106;1
107;2
108;3
109;4
110;6
111;7
112;5
113;1
114;2
115;6
116;7
117;3
118;4
119;1
120;2
121;3
122;5
123;4
124;6
125;7
126;5
