# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;3
5;4
6;2
7;5
8;6
9;1
10;3
11;4
12;2
13;3
14;4
15;5
16;6
17;1
18;2
19;5
20;6
21;1
22;2
23;3
24;3
25;4
26;4
27;5
28;5
29;6
30;1
31;6
32;2
33;1
34;2
35;3
36;4
37;5
38;6
39;3
40;4
41;1
42;5
43;2
44;3
45;4
46;5
47;6
48;6
49;1
50;1
51;2
52;2
53;3
54;3
55;4
56;4
57;5
58;5
59;6
60;6
61;1
62;2
63;1
64;2
65;3
66;3
67;4
68;4
69;5
70;6
71;5
72;6
73;1
74;2
75;1
76;2
77;3
78;3
79;4
80;4
81;5
82;6
83;1
84;5
85;6
86;2
87;3
88;4
89;5
90;6
91;1
92;1
93;2
94;3
95;4
96;5
97;6
98;1
99;2
100;2
101;3
102;4
103;3
104;5
105;4
106;6
107;5
108;6
109;1
110;1
111;2
112;2
113;3
114;4
115;5
116;3
117;4
118;6
119;5
120;6
121;1
122;2
123;3
124;1
125;4
126;5
127;2
128;3
129;4
130;5
131;6
132;6
133;1
134;1
135;2
136;3
137;4
138;2
139;3
140;5
141;6
142;4
143;5
144;6
145;1
146;2
147;3
148;1
149;2
150;4
151;5
152;3
153;6
154;4
155;1
156;5
157;2
158;6
159;3
160;4
161;1
162;5
163;6
164;2
165;3
166;4
167;5
168;1
169;6
170;2
171;1
172;2
173;3
174;4
175;3
176;4
177;5
178;5
179;6
180;6
181;1
182;1
183;2
184;2
185;3
186;4
187;5
188;6
189;3
190;4
191;5
192;1
193;6
194;1
195;2
196;3
197;2
198;3
199;4
200;5
201;4
202;5
203;6
204;1
205;2
206;6
207;3
208;1
209;2
210;3
211;4
212;5
213;4
214;5
215;6
216;6
217;1
218;1
219;2
220;2
221;3
222;3
223;4
224;5
225;6
226;1
227;4
228;2
229;5
230;3
231;4
232;5
233;6
234;1
235;6
236;1
237;2
238;3
239;4
240;2
241;3
242;4
243;5
244;6
245;5
246;6
247;1
248;1
249;2
250;3
251;2
252;3
253;4
254;5
255;6
256;4
257;5
258;1
259;2
260;3
261;6
262;1
263;2
264;4
265;5
266;6
267;3
268;1
269;4
270;2
271;3
272;4
273;5
274;5
275;6
276;6
277;1
278;2
279;1
280;2
281;3
282;3
283;4
284;5
285;4
286;5
287;6
288;6
289;1
290;2
291;3
292;4
293;5
294;6
295;1
296;1
297;2
298;3
299;2
300;4
301;3
302;5
303;4
304;6
305;5
306;6
307;1
308;2
309;1
310;2
311;3
312;4
313;5
314;3
315;4
316;5
317;6
318;1
319;2
320;6
321;3
322;4
323;1
324;5
325;2
326;3
327;6
328;4
329;5
330;6
331;1
332;2
333;3
334;1
335;4
336;2
337;3
338;4
339;5
340;5
341;6
342;1
343;2
344;6
345;3
346;4
347;5
348;6
349;1
350;1
351;2
352;3
353;2
354;3
355;4
356;4
357;5
358;5
359;6
360;6
361;1
362;2
363;3
364;4
365;1
366;5
367;6
368;2
369;1
370;3
371;2
372;4
373;3
374;5
375;4
376;6
377;1
378;2
379;3
380;4
381;5
382;5
383;6
384;6
385;1
386;2
387;3
388;1
389;4
390;5
391;6
392;1
393;2
394;2
395;3
396;3
397;4
398;4
399;5
400;6
401;5
402;1
403;2
404;6
405;3
406;1
407;2
408;3
409;4
410;4
411;5
412;6
413;1
414;5
415;2
416;3
417;4
418;5
419;6
420;1
421;2
422;3
423;6
424;4
425;1
426;2
427;3
428;4
429;5
430;5
431;6
432;6
