# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;5
2;2
3;1
4;3
5;4
6;3
7;6
8;6
9;6
10;1
11;2
12;3
13;3
14;4
15;1
16;3
17;5
18;2
19;4
20;1
21;5
22;4
23;6
24;3
25;6
26;2
27;4
28;2
29;2
30;2
31;2
32;3
33;3
34;5
35;5
36;1
37;2
38;5
39;1
40;2
41;2
42;4
43;4
44;2
45;1
46;3
47;5
48;1
49;3
50;6
51;6
52;1
53;3
54;1
55;3
56;4
57;5
58;3
59;5
60;5
61;5
62;5
63;4
64;2
65;6
66;6
67;3
68;5
69;1
70;2
71;6
72;1
73;3
74;2
75;4
76;5
77;6
78;6
79;1
80;6
81;1
82;3
83;5
84;4
85;6
86;1
87;4
88;4
89;2
90;1
91;1
92;4
93;4
94;2
95;5
96;6
97;5
98;4
99;4
100;3
101;6
102;3
103;2
104;4
105;5
106;6
107;6
108;1
