# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;1
3;4
4;2
5;5
6;3
7;6
8;4
9;5
10;7
11;6
12;7
13;1
14;2
15;3
16;1
17;4
18;2
19;5
20;6
21;7
22;7
23;1
24;2
25;1
26;2
27;3
28;4
29;5
30;6
31;3
32;4
33;5
34;6
35;7
36;1
37;4
38;5
39;2
40;6
41;3
42;4
43;7
44;5
45;6
46;1
47;7
48;1
49;2
50;3
51;2
52;4
53;3
54;5
55;6
56;7
57;1
58;1
59;2
60;3
61;4
62;5
63;2
64;3
65;4
66;5
67;6
68;6
69;7
70;7
71;1
72;2
73;5
74;3
75;4
76;5
77;6
78;7
79;6
80;7
81;1
82;2
83;1
84;3
85;2
86;3
87;4
88;5
89;4
90;6
91;2
92;7
93;1
94;3
95;4
96;5
97;2
98;6
99;7
100;3
101;4
102;1
103;5
104;2
105;6
106;7
107;1
108;3
109;6
110;7
111;4
112;1
113;5
114;6
115;7
116;2
117;1
118;3
119;2
120;4
121;5
122;3
123;6
124;4
125;5
126;7
