# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;5
2;1
3;2
4;1
5;3
6;2
7;4
8;3
9;5
10;4
11;5
12;1
13;1
14;2
15;3
16;2
17;4
18;3
19;3
20;4
21;4
22;5
23;1
24;5
25;2
26;1
27;3
28;2
29;4
30;5
31;3
32;4
33;5
34;1
35;1
36;2
37;2
38;1
39;3
40;4
41;2
42;3
43;4
44;5
45;5
46;1
47;2
48;1
49;3
50;2
51;3
52;4
53;4
54;5
55;5
56;1
57;2
58;4
59;3
60;5
61;1
62;2
63;3
64;4
65;4
66;5
67;1
68;2
69;5
70;3
71;1
72;2
73;3
74;2
75;4
76;5
77;1
78;3
79;4
80;2
81;5
82;3
83;4
84;5
85;1
86;2
87;3
88;1
89;4
90;5
