# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;2
3;1
4;1
5;4
6;6
7;2
8;5
9;3
10;5
11;4
12;2
13;4
14;3
15;6
16;1
17;3
18;1
19;2
20;5
21;3
22;6
23;5
24;3
25;5
26;2
27;1
28;6
29;6
30;3
31;4
32;1
33;2
34;2
35;4
36;3
37;1
38;3
39;3
40;5
41;6
42;1
43;5
44;1
45;3
46;5
47;1
48;5
49;6
50;4
51;4
52;2
53;2
54;4
55;6
56;2
57;4
58;4
59;5
60;1
61;2
62;6
63;6
64;3
65;6
66;1
67;6
68;1
69;3
70;6
71;5
72;2
73;1
74;4
75;1
76;4
77;5
78;4
79;2
80;6
81;5
82;5
83;3
84;3
85;5
86;2
87;2
88;6
89;5
90;2
91;1
92;5
93;6
94;4
95;5
96;4
97;2
98;4
99;1
100;4
101;6
102;1
103;2
104;6
105;3
106;3
107;4
108;3
