# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;3
4;1
5;4
6;2
7;5
8;6
9;3
10;1
11;4
12;5
13;2
14;3
15;4
16;5
17;6
18;1
19;6
20;1
21;2
22;3
23;4
24;5
25;2
26;6
27;1
28;2
29;3
30;4
31;3
32;5
33;4
34;5
35;6
36;6
37;1
38;2
39;1
40;2
41;3
42;3
43;4
44;5
45;6
46;4
47;1
48;2
49;5
50;3
51;6
52;4
53;1
54;2
55;3
56;4
57;5
58;5
59;6
60;6
61;1
62;1
63;2
64;3
65;2
66;3
67;4
68;4
69;5
70;6
71;5
72;6
73;1
74;2
75;3
76;4
77;5
78;1
79;6
80;2
81;3
82;4
83;5
84;1
85;2
86;3
87;4
88;5
89;6
90;1
91;6
92;1
93;2
94;2
95;3
96;4
97;3
98;5
99;6
100;1
101;2
102;4
103;3
104;5
105;4
106;5
107;6
108;6
109;1
110;2
111;1
112;3
113;4
114;2
115;3
116;5
117;4
118;6
119;1
120;5
121;2
122;3
123;4
124;5
125;6
126;6
127;1
128;1
129;2
130;2
131;3
132;3
133;4
134;5
135;4
136;6
137;5
138;1
139;2
140;6
141;3
142;4
143;5
144;6
145;1
146;1
147;2
148;3
149;4
150;2
151;5
152;3
153;4
154;6
155;5
156;1
157;6
158;1
159;2
160;3
161;4
162;2
163;5
164;6
165;1
166;3
167;2
168;4
169;5
170;3
171;4
172;6
173;1
174;2
175;3
176;5
177;6
178;4
179;5
180;6
181;1
182;1
183;2
184;3
185;2
186;3
187;4
188;5
189;6
190;1
191;2
192;3
193;4
194;5
195;4
196;6
197;5
198;6
199;1
200;2
201;3
202;1
203;2
204;3
205;4
206;5
207;6
208;1
209;2
210;3
211;4
212;4
213;5
214;6
215;5
216;6
