# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;3
5;4
6;2
7;3
8;1
9;4
10;1
11;2
12;2
13;3
14;3
15;4
16;4
17;1
18;2
19;3
20;4
21;1
22;1
23;2
24;2
25;3
26;3
27;4
28;4
29;1
30;2
31;1
32;3
33;2
34;4
35;1
36;2
37;3
38;3
39;4
40;4
41;1
42;2
43;1
44;2
45;3
46;3
47;4
48;4
49;1
50;2
51;3
52;1
53;4
54;1
55;2
56;3
57;2
58;4
59;1
60;3
61;2
62;3
63;4
64;4
65;1
66;1
67;2
68;2
69;3
70;3
71;4
72;4
73;1
74;1
75;2
76;2
77;3
78;4
79;3
80;4
81;1
82;2
83;3
84;4
85;1
86;2
87;3
88;1
89;2
90;3
91;4
92;4
93;1
94;2
95;1
96;3
97;4
98;1
99;2
100;3
101;4
102;2
103;1
104;2
105;3
106;3
107;4
108;4
109;1
110;2
111;3
112;1
113;4
114;2
115;3
116;1
117;4
118;1
119;2
120;3
121;2
122;3
123;4
124;1
125;4
126;2
127;1
128;2
129;3
130;4
131;1
132;3
133;4
134;1
135;2
136;3
137;4
138;1
139;2
140;2
141;3
142;4
143;3
144;4
145;1
146;1
147;2
148;3
149;2
150;4
151;3
152;4
153;1
154;2
155;1
156;3
157;4
158;1
159;2
160;3
161;4
162;2
163;1
164;3
165;4
166;2
167;3
168;1
169;4
170;1
171;2
172;3
173;2
174;4
175;1
176;3
177;4
178;1
179;2
180;3
181;4
182;2
183;1
184;3
185;4
186;1
187;2
188;2
189;3
190;3
191;4
192;4
193;1
194;1
195;2
196;3
197;2
198;4
199;1
200;3
201;2
202;4
203;3
204;1
205;4
206;2
207;1
208;2
209;3
210;3
211;4
212;4
213;1
214;2
215;3
216;4
217;1
218;1
219;2
220;3
221;2
222;3
223;4
224;1
225;4
226;2
227;1
228;3
229;4
230;1
231;2
232;3
233;4
234;1
235;2
236;2
237;3
238;4
239;1
240;3
241;2
242;4
243;3
244;4
245;1
246;2
247;1
248;2
249;3
250;3
251;4
252;1
253;4
254;1
255;2
256;2
257;3
258;3
259;4
260;1
261;4
262;2
263;1
264;2
265;3
266;4
267;1
268;2
269;3
270;3
271;4
272;4
273;1
274;2
275;1
276;3
277;4
278;2
279;1
280;2
281;3
282;3
283;4
284;1
285;2
286;3
287;4
288;4
