# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;4
4;1
5;4
6;2
7;4
8;4
9;3
10;5
11;3
12;2
13;1
14;1
15;1
16;6
17;2
18;1
19;3
20;6
21;5
22;5
23;3
24;3
25;2
26;3
27;6
28;2
29;4
30;6
31;1
32;2
33;6
34;5
35;3
36;2
37;2
38;3
39;4
40;1
41;5
42;6
43;5
44;6
45;5
46;6
47;3
48;2
49;6
50;4
51;6
52;1
53;2
54;2
55;4
56;2
57;3
58;2
59;5
60;5
61;6
62;4
63;6
64;1
65;4
66;2
67;1
68;5
69;2
70;4
71;4
72;5
73;1
74;5
75;3
76;3
77;6
78;5
79;3
80;1
81;4
82;2
83;2
84;3
85;2
86;6
87;2
88;4
89;4
90;1
91;3
92;4
93;4
94;4
95;5
96;1
97;5
98;1
99;6
100;6
101;1
102;3
103;6
104;5
105;3
106;4
107;4
108;6
109;6
110;5
111;6
112;5
113;4
114;5
115;5
116;3
117;6
118;6
119;1
120;4
121;2
122;1
123;2
124;6
125;3
126;1
127;2
128;4
129;2
130;2
131;4
132;3
133;1
134;3
135;3
136;5
137;2
138;5
139;6
140;5
141;1
142;3
143;1
144;6
145;5
146;2
147;1
148;3
149;3
150;2
151;3
152;4
153;1
154;4
155;3
156;6
157;5
158;4
159;6
160;5
161;1
162;5
