# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;4
3;3
4;3
5;2
6;1
7;5
8;5
9;2
10;3
11;3
12;5
13;5
14;3
15;4
16;6
17;5
18;4
19;6
20;6
21;1
22;3
23;6
24;4
25;1
26;1
27;2
28;4
29;6
30;3
31;6
32;1
33;6
34;4
35;2
36;1
37;3
38;1
39;2
40;5
41;4
42;1
43;3
44;1
45;2
46;1
47;5
48;3
49;6
50;2
51;3
52;1
53;5
54;4
55;2
56;4
57;4
58;4
59;6
60;6
61;4
62;4
63;5
64;2
65;6
66;6
67;2
68;3
69;1
70;1
71;3
72;6
73;5
74;4
75;3
76;1
77;5
78;1
79;1
80;2
81;2
82;6
83;1
84;1
85;3
86;2
87;6
88;4
89;4
90;3
91;4
92;5
93;5
94;3
95;4
96;5
97;6
98;4
99;2
100;6
101;1
102;5
103;5
104;5
105;6
106;2
107;2
108;3
109;6
110;6
111;3
112;2
113;4
114;2
115;5
116;4
117;2
118;3
119;5
120;6
121;6
122;3
123;2
124;1
125;3
126;1
127;4
128;6
129;2
130;5
131;5
132;3
133;3
134;4
135;1
136;5
137;1
138;5
139;5
140;2
141;1
142;1
143;4
144;6
145;2
146;2
147;5
148;3
149;6
150;4
151;6
152;2
153;5
154;2
155;1
156;3
157;3
158;2
159;6
160;5
161;4
162;4
