# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;2
5;3
6;4
7;5
8;6
9;3
10;1
11;4
12;5
13;6
14;1
15;2
16;3
17;2
18;3
19;4
20;4
21;5
22;6
23;1
24;5
25;2
26;6
27;1
28;3
29;2
30;4
31;3
32;5
33;6
34;1
35;2
36;4
37;3
38;5
39;6
40;4
41;5
42;1
43;2
44;3
45;6
46;1
47;4
48;5
49;6
50;2
51;1
52;2
53;3
54;4
55;3
56;5
57;6
58;4
59;5
60;1
61;6
62;2
63;3
64;1
65;2
66;3
67;4
68;4
69;5
70;5
71;6
72;6
73;1
74;2
75;3
76;4
77;1
78;2
79;3
80;5
81;6
82;1
83;2
84;4
85;3
86;5
87;4
88;5
89;6
90;6
91;1
92;2
93;1
94;3
95;2
96;3
97;4
98;5
99;4
100;5
101;6
102;6
103;1
104;2
105;1
106;2
107;3
108;4
109;5
110;3
111;6
112;1
113;4
114;5
115;6
116;2
117;3
118;4
119;5
120;6
121;1
122;2
123;1
124;3
125;2
126;4
127;5
128;6
129;1
130;3
131;4
132;2
133;5
134;6
135;1
136;2
137;3
138;3
139;4
140;5
141;4
142;5
143;6
144;6
145;1
146;1
147;2
148;2
149;3
150;3
151;4
152;4
153;5
154;6
155;5
156;6
157;1
158;1
159;2
160;3
161;2
162;3
163;4
164;4
165;5
166;6
167;1
168;5
169;6
170;1
171;2
172;3
173;2
174;4
175;5
176;6
177;1
178;3
179;4
180;5
181;2
182;6
183;3
184;1
185;4
186;2
187;3
188;4
189;5
190;5
191;6
192;1
193;6
194;1
195;2
196;3
197;2
198;3
199;4
200;4
201;5
202;6
203;5
204;1
205;6
206;2
207;3
208;4
209;1
210;2
211;3
212;4
213;5
214;6
215;5
216;6
217;1
218;2
219;3
220;4
221;5
222;1
223;2
224;3
225;6
226;4
227;1
228;2
229;5
230;6
231;1
232;3
233;2
234;3
235;4
236;5
237;4
238;5
239;6
240;6
241;1
242;1
243;2
244;2
245;3
246;3
247;4
248;5
249;6
250;1
251;4
252;2
253;5
254;3
255;4
256;5
257;6
258;6
259;1
260;1
261;2
262;3
263;2
264;3
265;4
266;5
267;4
268;6
269;1
270;5
271;2
272;3
273;4
274;6
275;1
276;5
277;2
278;6
279;1
280;3
281;2
282;4
283;5
284;3
285;4
286;5
287;6
288;6
289;1
290;2
291;1
292;3
293;4
294;5
295;6
296;2
297;3
298;1
299;2
300;4
301;5
302;3
303;4
304;6
305;1
306;5
307;2
308;6
309;1
310;2
311;3
312;4
313;5
314;3
315;6
316;4
317;5
318;6
319;1
320;2
321;1
322;2
323;3
324;3
325;4
326;4
327;5
328;6
329;5
330;1
331;2
332;6
333;1
334;2
335;3
336;3
337;4
338;5
339;6
340;1
341;4
342;2
343;5
344;3
345;4
346;6
347;5
348;1
349;6
350;1
351;2
352;2
353;3
354;4
355;5
356;6
357;3
358;4
359;5
360;6
361;1
362;1
363;2
364;2
365;3
366;4
367;3
368;4
369;5
370;5
371;6
372;1
373;6
374;1
375;2
376;2
377;3
378;4
379;5
380;6
381;1
382;2
383;3
384;3
385;4
386;4
387;5
388;6
389;5
390;1
391;2
392;6
393;3
394;4
395;5
396;6
397;1
398;1
399;2
400;2
401;3
402;3
403;4
404;4
405;5
406;6
407;5
408;6
409;1
410;2
411;3
412;4
413;1
414;2
415;3
416;5
417;4
418;5
419;6
420;1
421;6
422;2
423;1
424;2
425;3
426;3
427;4
428;5
429;4
430;6
431;5
432;6
