# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;1
3;2
4;3
5;2
6;4
7;1
8;2
9;3
10;4
11;1
12;2
13;3
14;3
15;4
16;4
17;1
18;1
19;2
20;2
21;3
22;4
23;1
24;2
25;3
26;4
27;3
28;1
29;4
30;1
31;2
32;2
33;3
34;3
35;4
36;1
37;2
38;4
39;3
40;4
41;1
42;1
43;2
44;2
45;3
46;4
47;3
48;4
49;1
50;1
51;2
52;3
53;2
54;4
55;1
56;3
57;4
58;1
59;2
60;3
61;2
62;4
63;3
64;4
65;1
66;1
67;2
68;2
69;3
70;3
71;4
72;4
73;1
74;2
75;3
76;1
77;2
78;3
79;4
80;4
81;1
82;1
83;2
84;3
85;2
86;4
87;1
88;3
89;4
90;1
91;2
92;3
93;4
94;2
95;1
96;3
97;4
98;2
99;3
100;4
101;1
102;1
103;2
104;3
105;4
106;2
107;1
108;2
109;3
110;3
111;4
112;1
113;2
114;4
115;1
116;3
117;4
118;1
119;2
120;2
121;3
122;3
123;4
124;4
125;1
126;1
127;2
128;3
129;4
130;2
131;1
132;3
133;4
134;2
135;1
136;2
137;3
138;3
139;4
140;1
141;4
142;2
143;3
144;4
145;1
146;2
147;1
148;2
149;3
150;4
151;1
152;3
153;4
154;1
155;2
156;2
157;3
158;4
159;1
160;2
161;3
162;4
163;3
164;4
165;1
166;2
167;1
168;2
169;3
170;3
171;4
172;4
173;1
174;1
175;2
176;3
177;2
178;4
179;3
180;4
181;1
182;1
183;2
184;2
185;3
186;4
187;3
188;4
189;1
190;2
191;1
192;2
193;3
194;4
195;1
196;3
197;4
198;1
199;2
200;3
201;4
202;2
203;1
204;2
205;3
206;4
207;3
208;4
209;1
210;1
211;2
212;3
213;2
214;4
215;3
216;4
217;1
218;1
219;2
220;3
221;2
222;4
223;1
224;2
225;3
226;4
227;3
228;4
229;1
230;1
231;2
232;3
233;2
234;4
235;3
236;4
237;1
238;1
239;2
240;2
241;3
242;4
243;1
244;3
245;2
246;4
247;3
248;4
249;1
250;2
251;1
252;3
253;4
254;1
255;2
256;2
257;3
258;3
259;4
260;1
261;2
262;3
263;4
264;1
265;2
266;3
267;4
268;4
269;1
270;1
271;2
272;3
273;4
274;1
275;2
276;2
277;3
278;3
279;4
280;4
281;1
282;1
283;2
284;2
285;3
286;3
287;4
288;4
