# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;2
4;3
5;4
6;5
7;1
8;3
9;2
10;4
11;5
12;1
13;2
14;3
15;4
16;5
17;1
18;2
19;3
20;3
21;4
22;4
23;5
24;1
25;5
26;1
27;2
28;3
29;4
30;2
31;5
32;1
33;2
34;3
35;4
36;5
37;1
38;2
39;3
40;4
41;5
42;1
43;2
44;3
45;3
46;4
47;4
48;5
49;1
50;5
51;2
52;3
53;4
54;1
55;2
56;5
57;3
58;4
59;1
60;5
61;1
62;2
63;2
64;3
65;4
66;3
67;4
68;5
69;5
70;1
71;2
72;1
73;3
74;4
75;4
76;5
77;1
78;2
79;3
80;5
81;1
82;2
83;4
84;3
85;5
86;1
87;2
88;4
89;5
90;1
91;2
92;3
93;3
94;4
95;5
96;4
97;1
98;5
99;2
100;1
101;2
102;3
103;3
104;4
105;4
106;5
107;5
108;1
109;1
110;2
111;3
112;2
113;3
114;4
115;4
116;5
117;1
118;2
119;5
120;1
121;3
122;4
123;2
124;5
125;1
126;3
127;4
128;2
129;5
130;3
131;1
132;4
133;2
134;3
135;4
136;5
137;5
138;1
139;2
140;1
141;2
142;3
143;3
144;4
145;5
146;1
147;1
148;2
149;2
150;3
151;3
152;4
153;4
154;5
155;1
156;5
157;1
158;2
159;2
160;3
161;4
162;3
163;5
164;1
165;4
166;5
167;2
168;1
169;2
170;3
171;3
172;4
173;5
174;4
175;5
176;1
177;2
178;1
179;3
180;2
181;4
182;3
183;4
184;5
185;1
186;2
187;5
188;3
189;4
190;1
191;2
192;5
193;3
194;1
195;2
196;3
197;4
198;4
199;5
200;5
201;1
202;2
203;1
204;2
205;3
206;4
207;3
208;5
209;1
210;2
211;3
212;4
213;4
214;5
215;5
216;1
217;3
218;4
219;5
220;2
221;1
222;3
223;4
224;5
225;1
226;2
227;3
228;2
229;3
230;4
231;5
232;1
233;4
234;5
235;2
236;1
237;2
238;3
239;4
240;5
241;3
242;4
243;5
244;1
245;1
246;2
247;2
248;3
249;3
250;4
251;5
252;4
253;5
254;1
255;2
256;1
257;3
258;4
259;2
260;5
261;1
262;3
263;4
264;5
265;2
266;1
267;3
268;4
269;2
270;5
271;1
272;2
273;3
274;3
275;4
276;5
277;1
278;4
279;5
280;2
281;1
282;2
283;3
284;4
285;3
286;5
287;1
288;2
289;4
290;5
291;1
292;5
293;1
294;2
295;3
296;4
297;5
298;1
299;2
300;2
301;3
302;3
303;4
304;4
305;5
306;5
307;1
308;1
309;2
310;3
311;4
312;5
313;2
314;1
315;3
316;4
317;2
318;5
319;3
320;4
321;1
322;2
323;3
324;4
325;5
326;5
327;1
328;1
329;2
330;2
331;3
332;4
333;5
334;3
335;4
336;5
337;1
338;1
339;2
340;2
341;3
342;3
343;4
344;5
345;1
346;2
347;3
348;4
349;4
350;5
351;5
352;1
353;1
354;2
355;2
356;3
357;3
358;4
359;4
360;5
