# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;4
2;5
3;1
4;2
5;3
6;1
7;2
8;4
9;5
10;3
11;1
12;2
13;3
14;4
15;5
16;1
17;4
18;2
19;3
20;5
21;4
22;5
23;1
24;1
25;2
26;2
27;3
28;3
29;4
30;4
31;5
32;5
33;1
34;1
35;2
36;3
37;2
38;3
39;5
40;4
41;1
42;5
43;1
44;2
45;2
46;3
47;3
48;4
49;5
50;1
51;4
52;2
53;3
54;4
55;5
56;1
57;5
58;2
59;1
60;3
61;4
62;5
63;2
64;3
65;4
66;1
67;5
68;2
69;1
70;3
71;2
72;4
73;3
74;4
75;1
76;5
77;2
78;3
79;4
80;1
81;5
82;1
83;2
84;2
85;3
86;3
87;4
88;4
89;5
90;5
91;1
92;1
93;2
94;3
95;2
96;3
97;4
98;5
99;4
100;5
101;1
102;2
103;1
104;2
105;3
106;4
107;3
108;5
109;2
110;3
111;4
112;5
113;4
114;1
115;2
116;5
117;3
118;1
119;4
120;5
121;2
122;3
123;4
124;5
125;1
126;2
127;3
128;4
129;5
130;1
131;2
132;3
133;1
134;4
135;5
136;1
137;2
138;2
139;3
140;3
141;4
142;5
143;1
144;4
145;3
146;4
147;5
148;5
149;1
150;2
151;3
152;4
153;5
154;1
155;1
156;2
157;3
158;4
159;5
160;1
161;2
162;2
163;3
164;3
165;4
166;4
167;5
168;5
169;1
170;2
171;3
172;4
173;1
174;2
175;3
176;4
177;5
178;5
179;1
180;2
