# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;4
2;5
3;1
4;1
5;2
6;2
7;3
8;4
9;3
10;5
11;1
12;4
13;5
14;2
15;3
16;4
17;1
18;5
19;2
20;1
21;3
22;4
23;2
24;5
25;1
26;2
27;3
28;3
29;1
30;2
31;3
32;4
33;4
34;5
35;5
36;1
37;1
38;2
39;2
40;3
41;3
42;4
43;5
44;1
45;4
46;2
47;5
48;1
49;2
50;3
51;4
52;3
53;4
54;5
55;3
56;5
57;1
58;2
59;4
60;3
61;4
62;5
63;5
64;1
65;2
66;1
67;2
68;3
69;4
70;5
71;1
72;3
73;2
74;3
75;4
76;4
77;5
78;5
79;1
80;2
81;1
82;5
83;2
84;1
85;3
86;4
87;5
88;1
89;2
90;2
91;3
92;3
93;4
94;4
95;5
96;1
97;5
98;1
99;2
100;2
101;3
102;4
103;5
104;1
105;2
106;3
107;4
108;3
109;2
110;3
111;4
112;4
113;5
114;1
115;5
116;2
117;3
118;1
119;2
120;3
121;4
122;5
123;4
124;1
125;5
126;1
127;2
128;3
129;2
130;3
131;4
132;5
133;4
134;5
135;1
