# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;1
2;2
3;1
4;3
5;4
6;5
7;2
8;3
9;4
10;6
11;1
12;2
13;5
14;6
15;3
16;1
17;2
18;4
19;3
20;4
21;5
22;5
23;6
24;1
25;6
26;2
27;3
28;1
29;4
30;2
31;3
32;5
33;4
34;5
35;6
36;6
37;1
38;2
39;1
40;2
41;3
42;3
43;4
44;4
45;5
46;6
47;5
48;6
49;1
50;2
51;1
52;3
53;2
54;3
55;4
56;5
57;4
58;6
59;1
60;2
61;5
62;3
63;6
64;1
65;2
66;4
67;3
68;5
69;4
70;5
71;6
72;6
73;1
74;2
75;3
76;1
77;2
78;4
79;3
80;4
81;5
82;5
83;6
84;6
85;1
86;2
87;3
88;4
89;1
90;5
91;2
92;3
93;4
94;6
95;1
96;5
97;6
98;1
99;2
100;2
101;3
102;3
103;4
104;4
105;5
106;5
107;6
108;6
109;1
110;2
111;3
112;4
113;1
114;5
115;2
116;6
117;1
118;3
119;4
120;5
121;6
122;1
123;2
124;2
125;3
126;4
127;3
128;4
129;5
130;5
131;6
132;1
133;6
134;2
135;3
136;1
137;2
138;3
139;4
140;4
141;5
142;5
143;6
144;6
145;1
146;1
147;2
148;3
149;2
150;3
151;4
152;4
153;5
154;5
155;6
156;6
157;1
158;1
159;2
160;2
161;3
162;4
163;3
164;5
165;6
166;4
167;5
168;1
169;6
170;1
171;2
172;2
173;3
174;3
175;4
176;4
177;5
178;6
179;5
180;6
181;1
182;2
183;1
184;2
185;3
186;3
187;4
188;5
189;4
190;6
191;5
192;6
193;1
194;1
195;2
196;2
197;3
198;4
199;3
200;4
201;5
202;6
203;1
204;5
205;6
206;2
207;3
208;4
209;5
210;6
211;1
212;2
213;3
214;4
215;5
216;6
