# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;2
2;3
3;1
4;4
5;2
6;1
7;3
8;2
9;4
10;3
11;4
12;1
13;2
14;3
15;1
16;2
17;3
18;4
19;1
20;2
21;4
22;1
23;3
24;2
25;4
26;3
27;1
28;1
29;4
30;1
31;2
32;2
33;3
34;3
35;4
36;4
37;1
38;1
39;2
40;2
41;3
42;3
43;4
44;4
45;1
46;2
47;3
48;4
49;1
50;1
51;2
52;2
53;3
54;4
55;4
56;1
57;2
58;3
59;4
60;3
61;4
62;1
63;2
64;1
65;3
66;2
67;3
68;4
69;4
70;1
71;2
72;1
73;3
74;4
75;2
76;3
77;1
78;2
79;3
80;4
81;1
82;3
83;2
84;3
85;4
86;4
87;1
88;1
89;2
90;2
91;3
92;3
93;4
94;4
95;1
96;1
97;2
98;2
99;3
100;3
101;4
102;4
103;1
104;1
105;2
106;2
107;3
108;4
