# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;3
2;3
3;3
4;4
5;4
6;4
7;3
8;3
9;1
10;2
11;1
12;2
13;1
14;2
15;2
16;4
17;1
18;2
19;3
20;4
21;1
22;1
23;4
24;1
25;2
26;2
27;4
28;3
29;4
30;1
31;2
32;3
33;4
34;1
35;2
36;4
37;1
38;3
39;4
40;1
41;2
42;2
43;3
44;3
45;4
46;4
47;1
48;2
49;3
50;1
51;2
52;3
53;2
54;4
55;2
56;1
57;2
58;3
59;4
60;1
61;4
62;3
63;4
64;2
65;1
66;2
67;3
68;4
69;1
70;2
71;1
72;4
73;3
74;2
75;1
76;1
77;2
78;3
79;3
80;3
81;4
82;1
83;1
84;4
85;3
86;4
87;1
88;2
89;1
90;2
91;3
92;3
93;4
94;4
95;1
96;1
97;2
98;2
99;3
100;3
101;1
102;4
103;1
104;4
105;2
106;2
107;3
108;4
109;3
110;4
111;3
112;1
113;2
114;2
115;3
116;3
117;4
118;1
119;2
120;4
121;3
122;1
123;2
124;4
125;1
126;3
127;4
128;2
129;3
130;1
131;4
132;1
133;2
134;3
135;4
136;1
137;2
138;2
139;3
140;3
141;4
142;4
143;1
144;2
