# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;6
2;4
3;1
4;3
5;2
6;2
7;6
8;3
9;4
10;5
11;4
12;5
13;1
14;3
15;6
16;2
17;1
18;2
19;4
20;6
21;1
22;4
23;4
24;4
25;2
26;5
27;3
28;6
29;1
30;3
31;4
32;2
33;6
34;4
35;1
36;5
37;3
38;3
39;3
40;2
41;3
42;1
43;4
44;5
45;2
46;5
47;6
48;1
49;1
50;4
51;5
52;2
53;6
54;5
55;6
56;3
57;1
58;1
59;6
60;3
61;6
62;2
63;1
64;4
65;5
66;6
67;3
68;4
69;1
70;3
71;2
72;5
73;1
74;4
75;1
76;4
77;5
78;3
79;5
80;5
81;1
82;3
83;3
84;5
85;5
86;6
87;2
88;2
89;2
90;6
91;4
92;5
93;3
94;1
95;2
96;5
97;2
98;6
99;2
100;4
101;4
102;2
103;3
104;5
105;6
106;1
107;6
108;6
