# Testigo factible usado SOLO para generar la instancia.
# No debe usarse como warm start en el benchmark.
estudiante;curso_testigo
1;7
2;1
3;2
4;1
5;2
6;3
7;3
8;4
9;5
10;4
11;6
12;7
13;5
14;1
15;2
16;6
17;7
18;1
19;3
20;4
21;2
22;3
23;4
24;5
25;5
26;6
27;6
28;6
29;7
30;7
31;1
32;1
33;2
34;2
35;3
36;3
37;4
38;4
39;5
40;5
41;6
42;6
43;7
44;1
45;7
46;1
47;2
48;3
49;2
50;4
51;3
52;4
53;5
54;5
55;5
56;6
57;6
58;7
59;7
60;1
61;1
62;2
63;3
64;4
65;2
66;5
67;6
68;7
69;3
70;4
71;5
72;1
73;6
74;2
75;7
76;3
77;1
78;4
79;2
80;3
81;4
82;4
83;5
84;5
85;6
86;7
87;1
88;6
89;2
90;7
91;3
92;4
93;5
94;1
95;2
96;3
97;6
98;4
99;5
100;6
101;7
102;7
103;1
104;2
105;1
106;3
107;2
108;3
109;3
110;4
111;5
112;6
113;4
114;5
115;6
116;7
117;7
118;1
119;2
120;3
121;4
122;1
123;5
124;2
125;3
126;4
127;5
128;6
129;6
130;7
131;7
132;1
133;2
134;1
135;2
136;2
137;3
138;3
139;4
140;5
141;6
142;7
143;4
144;1
145;5
146;2
147;6
148;7
149;1
150;2
151;3
152;3
153;4
154;4
155;5
156;6
157;5
158;7
159;6
160;7
161;1
162;1
163;1
164;2
165;2
166;3
167;3
168;4
169;4
170;5
171;5
172;6
173;7
174;6
175;7
176;1
177;1
178;2
179;2
180;3
181;3
182;4
183;5
184;4
185;5
186;6
187;6
188;7
189;7
